ID,English,French,MSA,POS,Category,CODA,Region,ASimLevel,FSimLevel,DFreqLevel,DComLevel,EasinessScore
475,which,quel,أَيّ,PRON,Easy,اني,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
475,which,quel,أَيّ,PRON,Easy,اي,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,H,H,300
475,which,quel,أَيّ,PRON,Medium,ايا,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
475,which,quel,أَيّ,PRON,Hard,اية,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
475,which,quel,أَيّ,PRON,Easy,اينا,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria",D,D,M,M,200
475,which,quel,أَيّ,PRON,Medium,اينوه,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
475,which,quel,أَيّ,PRON,Medium,اينيه,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
475,which,quel,أَيّ,PRON,Easy,شكون,Morocco+Algeria,D,D,H,L,200
475,which,quel,أَيّ,PRON,Easy,هين,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
475,which,quel,أَيّ,PRON,Medium,ياتو,Egypt+Sudan,D,D,M,L,150
476,"will , shall",aller,سَوْفَ ، سَ+,PART,Medium,ب+,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
476,"will , shall",aller,سَوْفَ ، سَ+,PART,Medium,باش,Tunisia+Libya,D,D,H,L,150
476,"will , shall",aller,سَوْفَ ، سَ+,PART,Hard,بش,Tunisia+Libya,D,D,M,L,50
476,"will , shall",aller,سَوْفَ ، سَ+,PART,Hard,تاو,Tunisia+Libya,D,D,M,L,50
476,"will , shall",aller,سَوْفَ ، سَ+,PART,Easy,ح+,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
476,"will , shall",aller,سَوْفَ ، سَ+,PART,Easy,راح,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
476,"will , shall",aller,سَوْفَ ، سَ+,PART,Easy,رح,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",D,D,H,M,200
476,"will , shall",aller,سَوْفَ ، سَ+,PART,Medium,ش+,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
476,"will , shall",aller,سَوْفَ ، سَ+,PART,Medium,ع+,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
476,"will , shall",aller,سَوْفَ ، سَ+,PART,Easy,عد,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
476,"will , shall",aller,سَوْفَ ، سَ+,PART,Medium,غ+,Morocco+Algeria,D,D,H,L,100
476,"will , shall",aller,سَوْفَ ، سَ+,PART,Easy,غادي,Morocco+Algeria,D,D,H,L,200
476,"will , shall",aller,سَوْفَ ، سَ+,PART,Medium,ن+,Morocco+Algeria,D,D,H,L,100
476,"will , shall",aller,سَوْفَ ، سَ+,PART,Easy,ه+,"Egypt+Sudan, Morocco+Algeria",D,D,H,M,200
477,wow,wouaou,واو,NOUN,Easy,الله,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
477,wow,wouaou,واو,NOUN,Easy,او,"Iraq, Tunisia+Libya",D,D,H,M,250
477,wow,wouaou,واو,NOUN,Hard,اوو,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
477,wow,wouaou,واو,NOUN,Medium,بالله,Egypt+Sudan,D,D,H,L,150
477,wow,wouaou,واو,NOUN,Easy,ما شاء الله,"Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,H,M,200
477,wow,wouaou,واو,NOUN,Easy,هو,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
477,wow,wouaou,واو,NOUN,Easy,واو,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
477,wow,wouaou,واو,NOUN,Medium,وه,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
477,wow,wouaou,واو,NOUN,Medium,يا زينه,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
477,wow,wouaou,واو,NOUN,Easy,يا سلام,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine",D,D,H,M,200
477,wow,wouaou,واو,NOUN,Hard,ياي,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
477,wow,wouaou,واو,NOUN,Medium,يو,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
477,wow,wouaou,واو,NOUN,Medium,يوه,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
478,"yes , yeah","oui , ouais",نَعَم ، أَجَل,INTJ,Easy,آه,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria",D,S,H,M,350
478,"yes , yeah","oui , ouais",نَعَم ، أَجَل,INTJ,Hard,آي,Egypt+Sudan,D,D,M,L,50
478,"yes , yeah","oui , ouais",نَعَم ، أَجَل,INTJ,Easy,اوكي,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
478,"yes , yeah","oui , ouais",نَعَم ، أَجَل,INTJ,Easy,اي,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,200
478,"yes , yeah","oui , ouais",نَعَم ، أَجَل,INTJ,Easy,ايه,"Morocco+Algeria, Egypt+Sudan, Tunisia+Libya",D,S,H,M,350
478,"yes , yeah","oui , ouais",نَعَم ، أَجَل,INTJ,Hard,ايوة,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
478,"yes , yeah","oui , ouais",نَعَم ، أَجَل,INTJ,Easy,ايوه,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,S,H,M,350
478,"yes , yeah","oui , ouais",نَعَم ، أَجَل,INTJ,Medium,باهي,Tunisia+Libya,D,D,M,L,100
478,"yes , yeah","oui , ouais",نَعَم ، أَجَل,INTJ,Easy,تمام,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
478,"yes , yeah","oui , ouais",نَعَم ، أَجَل,INTJ,Medium,سم,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
478,"yes , yeah","oui , ouais",نَعَم ، أَجَل,INTJ,Easy,نعم,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
478,"yes , yeah","oui , ouais",نَعَم ، أَجَل,INTJ,Easy,ها,Iraq,D,S,H,L,300
478,"yes , yeah","oui , ouais",نَعَم ، أَجَل,INTJ,Easy,هيه,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
478,"yes , yeah","oui , ouais",نَعَم ، أَجَل,INTJ,Easy,هيوا,Qatar+Saudi+Oman+Yemen,D,S,M,L,250
479,"zero , o",zéro,صِفْر,NUM,Easy,زيرو,"Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya",D,S,M,H,350
479,"zero , o",zéro,صِفْر,NUM,Easy,صفر,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
480,one,un,واحِد,NUM,Easy,واحد,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
480,one,un,واحِد,NUM,Easy,واحدة,Qatar+Saudi+Oman+Yemen,S,D,M,L,1150
481,two,deux,إثْنَان,NUM,Easy,اثنين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
481,two,deux,إثْنَان,NUM,Easy,اثنينة,Qatar+Saudi+Oman+Yemen,S,D,L,L,1050
481,two,deux,إثْنَان,NUM,Medium,ثنتين,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
481,two,deux,إثْنَان,NUM,Medium,جوج,Morocco+Algeria,D,D,M,L,100
481,two,deux,إثْنَان,NUM,Easy,زوج,Morocco+Algeria,D,D,H,L,200
481,two,deux,إثْنَان,NUM,Medium,زوز,Tunisia+Libya,D,D,M,L,100
482,three,trois,ثَلاثَة,NUM,Easy,ثلاث,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",S,D,H,M,1250
482,three,trois,ثَلاثَة,NUM,Easy,ثلاثة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
483,four,quatre,أَرْبَعَة,NUM,Easy,اربع,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
483,four,quatre,أَرْبَعَة,NUM,Easy,اربعة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
483,four,quatre,أَرْبَعَة,NUM,Easy,ربعة,Morocco+Algeria,S,D,M,L,1150
484,five,cinq,خَمْسَة,NUM,Easy,خمس,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
484,five,cinq,خَمْسَة,NUM,Easy,خمسة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
485,six,six,سِتَّة,NUM,Easy,ست,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
485,six,six,سِتَّة,NUM,Easy,ستة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
486,seven,sept,سَبْعَة,NUM,Easy,سبع,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
486,seven,sept,سَبْعَة,NUM,Easy,سبعة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
487,eight,huit,ثَمانِيَة,NUM,Easy,ثمان,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
487,eight,huit,ثَمانِيَة,NUM,Easy,ثمانة,Syria+Lebanon+Jordan+Palestine,S,D,L,L,1100
487,eight,huit,ثَمانِيَة,NUM,Easy,ثمانية,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
488,nine,neuf,تِسْعَة,NUM,Easy,تسع,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
488,nine,neuf,تِسْعَة,NUM,Easy,تسعة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
488,nine,neuf,تِسْعَة,NUM,Hard,تسعود,Morocco+Algeria,D,D,M,L,50
489,ten,dix,عَشَرَة,NUM,Easy,عشر,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
489,ten,dix,عَشَرَة,NUM,Easy,عشرة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
490,eleven,onze,أَحَد عَشَر,NUM,Easy,احدعش,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
490,eleven,onze,أَحَد عَشَر,NUM,Medium,احدعشر,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
490,eleven,onze,أَحَد عَشَر,NUM,Hard,ادعش,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
490,eleven,onze,أَحَد عَشَر,NUM,Medium,اهدعش,"Iraq, Qatar+Saudi+Oman+Yemen",D,D,L,M,100
490,eleven,onze,أَحَد عَشَر,NUM,Hard,ايدعش,Syria+Lebanon+Jordan+Palestine,D,D,L,L,0
490,eleven,onze,أَحَد عَشَر,NUM,Hard,ايدعشر,Syria+Lebanon+Jordan+Palestine,D,D,L,L,0
490,eleven,onze,أَحَد عَشَر,NUM,Medium,حداعش,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
490,eleven,onze,أَحَد عَشَر,NUM,Medium,حدعشر,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,L,M,100
490,eleven,onze,أَحَد عَشَر,NUM,Hard,حدعشن,Qatar+Saudi+Oman+Yemen,D,D,L,L,50
490,eleven,onze,أَحَد عَشَر,NUM,Hard,هداعش,Qatar+Saudi+Oman+Yemen,D,D,L,L,50
490,eleven,onze,أَحَد عَشَر,NUM,Medium,هدعش,"Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
490,eleven,onze,أَحَد عَشَر,NUM,Hard,هدعشر,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
491,twelve,douze,إثْنَا عَشَر,NUM,Medium,اثناعش,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
491,twelve,douze,إثْنَا عَشَر,NUM,Easy,اثنعش,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
491,twelve,douze,إثْنَا عَشَر,NUM,Easy,اثنعشر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
492,thirteen,treize,ثَلاثَة عَشَر,NUM,Easy,ثلاثتعش,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",D,D,L,H,200
492,thirteen,treize,ثَلاثَة عَشَر,NUM,Medium,ثلاثتعشر,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,L,M,100
492,thirteen,treize,ثَلاثَة عَشَر,NUM,Medium,ثلثتعش,Morocco+Algeria,D,D,L,L,100
493,fourteen,quatorze,أَرْبَعَة عَشَر,NUM,Easy,اربعتعش,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
493,fourteen,quatorze,أَرْبَعَة عَشَر,NUM,Easy,اربعتعشر,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",D,D,L,H,200
493,fourteen,quatorze,أَرْبَعَة عَشَر,NUM,Hard,اربعتعشل,Morocco+Algeria,D,D,L,L,0
494,fifteen,quinze,خَمْسَة عَشَر,NUM,Medium,خمستاعش,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
494,fifteen,quinze,خَمْسَة عَشَر,NUM,Easy,خمستعش,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
494,fifteen,quinze,خَمْسَة عَشَر,NUM,Medium,خمستعشر,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
495,sixteen,seize,سِتَّة عَشَر,NUM,Medium,ستتاعش,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
495,sixteen,seize,سِتَّة عَشَر,NUM,Easy,ستتعش,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,L,H,200
495,sixteen,seize,سِتَّة عَشَر,NUM,Medium,ستتعشر,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,L,M,100
496,seventeen,dix-sept,سَبْعَة عَشَر,NUM,Medium,سبعتاعش,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
496,seventeen,dix-sept,سَبْعَة عَشَر,NUM,Easy,سبعتعش,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
496,seventeen,dix-sept,سَبْعَة عَشَر,NUM,Medium,سبعتعشر,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,L,M,100
497,eighteen,dix-huit,ثَمانِيَة عَشَر,NUM,Medium,ثمانتاعش,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
497,eighteen,dix-huit,ثَمانِيَة عَشَر,NUM,Easy,ثمانتعش,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,L,H,200
497,eighteen,dix-huit,ثَمانِيَة عَشَر,NUM,Easy,ثمانتعشر,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",D,D,L,H,200
497,eighteen,dix-huit,ثَمانِيَة عَشَر,NUM,Easy,ثمنتعش,"Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,H,250
498,nineteen,dix-neuf,تِسْعَة عَشَر,NUM,Medium,تسعتاعش,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
498,nineteen,dix-neuf,تِسْعَة عَشَر,NUM,Easy,تسعتعش,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,L,H,200
498,nineteen,dix-neuf,تِسْعَة عَشَر,NUM,Medium,تسعتعشر,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,L,M,100
499,twenty,vingt,عِشْرُون,NUM,Easy,عشرين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
500,twenty-one,vingt-et-un,واحد وَ+ عِشْرُون,NUM,Easy,واحد وعشرين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
501,twenty-two,vingt-deux,إٍثْنَان وَ+ عِشْرُون,NUM,Easy,اثنين وعشرين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
501,twenty-two,vingt-deux,إٍثْنَان وَ+ عِشْرُون,NUM,Easy,اثنينة وعشرين,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",S,D,H,M,1200
502,twenty-three,vingt-trois,ثَلاثَة وَ+ عِشْرُون,NUM,Easy,ثلاثة وعشرين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
503,twenty-four,vingt-quatre,أَرْبَعَة وَ+ عِشْرُون,NUM,Easy,اربعة وعشرين,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
503,twenty-four,vingt-quatre,أَرْبَعَة وَ+ عِشْرُون,NUM,Easy,ربعة وعشرين,Morocco+Algeria,S,D,H,L,1200
504,twenty-five,vingt-cinq,خَمْسَة وَ+ عِشْرُون,NUM,Easy,خمس وعشرين,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,H,1300
504,twenty-five,vingt-cinq,خَمْسَة وَ+ عِشْرُون,NUM,Easy,خمسة وعشرين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
505,twenty-six,vingt-six,سِتَّة وَ+ عِشْرُون,NUM,Easy,ستة وعشرين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
506,twenty-seven,vingt-sept,سَبْعَة وَ+ عِشْرُون,NUM,Easy,سبعة وعشرين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
507,twenty-eight,vingt-huit,ثَمانِيَة وَ+ عِشْرُون,NUM,Easy,ثمانة وعشرين,Syria+Lebanon+Jordan+Palestine,S,D,H,L,1200
507,twenty-eight,vingt-huit,ثَمانِيَة وَ+ عِشْرُون,NUM,Easy,ثمانية وعشرين,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
508,twenty-nine,vingt-neuf,تِسْعَة وَ+ عِشْرُون,NUM,Easy,تسعة وعشرين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
508,twenty-nine,vingt-neuf,تِسْعَة وَ+ عِشْرُون,NUM,Medium,تسعود وعشرين,Morocco+Algeria,D,D,H,L,100
509,thirty,trente,ثَلاثُون,NUM,Easy,ثلاثين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
510,forty,quarante,أَرْبَعُون,NUM,Easy,اربعين,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",S,D,H,H,1300
510,forty,quarante,أَرْبَعُون,NUM,Easy,الاربعين,Egypt+Sudan,D,D,H,L,200
510,forty,quarante,أَرْبَعُون,NUM,Easy,ربعين,Morocco+Algeria,S,D,M,L,1150
511,fifty,cinquante,خَمْسُون,NUM,Easy,خمسين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
512,sixty,soixante,سِتُّون,NUM,Easy,ستين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
513,seventy,soixante-dix,سَبْعُون,NUM,Easy,سبعين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
514,eighty,quatre-vingts,ثَمانُون,NUM,Easy,ثمانين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
515,ninety,quatre-vingt-dix,تِسْعُون,NUM,Easy,تسعين,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
516,one hundred,cent,مِئَة,NUM,Easy,مئة,Qatar+Saudi+Oman+Yemen,S,D,M,L,1150
516,one hundred,cent,مِئَة,NUM,Easy,مية,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
517,one thousand,mille,أَلْف,NUM,Easy,الف,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
518,ten thousand,dix-mille,عَشَرَة آلاف,NUM,Easy,عشر آلاف,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",S,D,H,H,1300
518,ten thousand,dix-mille,عَشَرَة آلاف,NUM,Easy,عشر الاف,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya",S,D,H,H,1300
518,ten thousand,dix-mille,عَشَرَة آلاف,NUM,Easy,عشرة الف,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",S,D,H,M,1250
519,one hundred thousand,cent-mille,مِئَة أَلْف,NUM,Easy,مية الف,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
520,one million,million,مِلْيُون,NUM,Easy,مليون,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,S,H,H,1400
521,one billion,milliard,بِلْيُون,NUM,Easy,بليون,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,M,H,1250
521,one billion,milliard,بِلْيُون,NUM,Easy,مليار,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,S,H,H,400
522,zeroth,zéro,ال+ صِفْر,NUM,Easy,الصفر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
522,zeroth,zéro,ال+ صِفْر,NUM,Easy,زيرو,Morocco+Algeria,D,S,M,L,250
522,zeroth,zéro,ال+ صِفْر,NUM,Easy,صفر,"Morocco+Algeria, Tunisia+Libya",D,D,H,M,250
523,first,premier,ال+ أَوَّل,NUM,Easy,الاول,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
523,first,premier,ال+ أَوَّل,NUM,Medium,الاولاني,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
524,second,deuxième,ال+ ثانِي,NUM,Easy,الثاني,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
524,second,deuxième,ال+ ثانِي,NUM,Medium,دوزيام,Morocco+Algeria,D,S,M,L,150
525,third,troisième,ال+ ثالِث,NUM,Easy,الثالث,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
525,third,troisième,ال+ ثالِث,NUM,Medium,تروازيام,Morocco+Algeria,D,S,L,L,100
526,fourth,quatrième,ال+ رابِع,NUM,Easy,الرابع,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",D,D,H,H,300
526,fourth,quatrième,ال+ رابِع,NUM,Easy,رابع,Morocco+Algeria,D,D,H,L,200
