ID,English,French,MSA,POS,Category,CODA,Region,ASimLevel,FSimLevel,DFreqLevel,DComLevel,EasinessScore
412,tonight,ce soir,ال+ لَيْلَة,NOUN,Medium,اليوم فالليل,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
412,tonight,ce soir,ال+ لَيْلَة,NOUN,Medium,بالليل,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
412,tonight,ce soir,ال+ لَيْلَة,NOUN,Medium,فالليل,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,M,150
412,tonight,ce soir,ال+ لَيْلَة,NOUN,Medium,فليل,Morocco+Algeria,D,D,M,L,100
412,tonight,ce soir,ال+ لَيْلَة,NOUN,Hard,مسويات,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
414,discount,remise,خَصْم,NOUN,Hard,اوكازيون,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
414,discount,remise,خَصْم,NOUN,Hard,ارونجمون,Morocco+Algeria,D,D,L,L,0
414,discount,remise,خَصْم,NOUN,Hard,بروموسيون,Morocco+Algeria,D,D,L,L,0
414,discount,remise,خَصْم,NOUN,Easy,تخفيض,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
414,discount,remise,خَصْم,NOUN,Easy,تخفيضات,Egypt+Sudan,D,D,H,L,200
414,discount,remise,خَصْم,NOUN,Easy,تنزيل,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
414,discount,remise,خَصْم,NOUN,Easy,تنزيلات,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
414,discount,remise,خَصْم,NOUN,Medium,حسم,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
414,discount,remise,خَصْم,NOUN,Easy,خصم,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
414,discount,remise,خَصْم,NOUN,Medium,دسكاونت,Qatar+Saudi+Oman+Yemen,D,S,M,L,150
414,discount,remise,خَصْم,NOUN,Easy,رميز,"Morocco+Algeria, Tunisia+Libya",D,S,L,M,200
415,kind,genre,نَوْع,NOUN,Easy,جنس,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
415,kind,genre,نَوْع,NOUN,Hard,زنس,Tunisia+Libya,D,D,L,L,0
415,kind,genre,نَوْع,NOUN,Easy,شكل,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
415,kind,genre,نَوْع,NOUN,Easy,صنف,"Syria+Lebanon+Jordan+Palestine, Iraq, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
415,kind,genre,نَوْع,NOUN,Hard,صيغة,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
415,kind,genre,نَوْع,NOUN,Easy,طراز,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
415,kind,genre,نَوْع,NOUN,Medium,قالب,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
415,kind,genre,نَوْع,NOUN,Medium,مودل,Morocco+Algeria,D,D,M,L,150
415,kind,genre,نَوْع,NOUN,Easy,موديل,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
415,kind,genre,نَوْع,NOUN,Medium,نمط,Egypt+Sudan,D,D,M,L,100
415,kind,genre,نَوْع,NOUN,Hard,نمونة,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
415,kind,genre,نَوْع,NOUN,Easy,نوع,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
415,kind,genre,نَوْع,NOUN,Easy,نوعية,Tunisia+Libya,S,D,M,L,1150
417,package,paquet,طَرْد,NOUN,Medium,باكي,Morocco+Algeria,D,D,M,L,150
417,package,paquet,طَرْد,NOUN,Medium,باكية,Morocco+Algeria,D,D,M,L,150
417,package,paquet,طَرْد,NOUN,Medium,بريد,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
417,package,paquet,طَرْد,NOUN,Medium,حاجة,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
417,package,paquet,طَرْد,NOUN,Medium,حزمة,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
417,package,paquet,طَرْد,NOUN,Hard,رزمة,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
417,package,paquet,طَرْد,NOUN,Hard,شحنة,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
417,package,paquet,طَرْد,NOUN,Easy,طرد,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
417,package,paquet,طَرْد,NOUN,Medium,كولي,Tunisia+Libya,D,D,M,L,150
420,think,croire,ٱِعْتَقَد,VERB,Easy,اتصور,"Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
420,think,croire,ٱِعْتَقَد,VERB,Easy,اعتقد,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
420,think,croire,ٱِعْتَقَد,VERB,Easy,افتكر,Egypt+Sudan,D,D,H,L,200
420,think,croire,ٱِعْتَقَد,VERB,Easy,تصور,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,M,250
420,think,croire,ٱِعْتَقَد,VERB,Medium,حساب له,Morocco+Algeria,D,D,H,L,100
420,think,croire,ٱِعْتَقَد,VERB,Easy,حسب,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
420,think,croire,ٱِعْتَقَد,VERB,Medium,خمم,"Morocco+Algeria, Tunisia+Libya",D,D,M,M,150
420,think,croire,ٱِعْتَقَد,VERB,Easy,خيل,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
420,think,croire,ٱِعْتَقَد,VERB,Medium,رأى,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
420,think,croire,ٱِعْتَقَد,VERB,Medium,سحاب له,Morocco+Algeria,D,D,H,L,100
420,think,croire,ٱِعْتَقَد,VERB,Easy,شاف,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
420,think,croire,ٱِعْتَقَد,VERB,Medium,شبه,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
420,think,croire,ٱِعْتَقَد,VERB,Hard,ضن,Morocco+Algeria,D,D,M,L,50
420,think,croire,ٱِعْتَقَد,VERB,Easy,ظن,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
420,think,croire,ٱِعْتَقَد,VERB,Hard,عباله,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
420,think,croire,ٱِعْتَقَد,VERB,Medium,عن باله,Morocco+Algeria,D,D,H,L,100
420,think,croire,ٱِعْتَقَد,VERB,Easy,فكر,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
420,think,croire,ٱِعْتَقَد,VERB,Medium,كان قايل,Egypt+Sudan,D,D,H,L,100
420,think,croire,ٱِعْتَقَد,VERB,Hard,مخمخ,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
421,take,prendre,أَخَذ,VERB,Medium,تعاطى,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
421,take,prendre,أَخَذ,VERB,Medium,اتناول,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
421,take,prendre,أَخَذ,VERB,Easy,اخذ,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
421,take,prendre,أَخَذ,VERB,Easy,اخذا,"Morocco+Algeria, Tunisia+Libya",S,D,M,M,1200
421,take,prendre,أَخَذ,VERB,Medium,ادى,Morocco+Algeria,D,D,M,L,150
421,take,prendre,أَخَذ,VERB,Hard,انتهز,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
421,take,prendre,أَخَذ,VERB,Hard,بز,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
421,take,prendre,أَخَذ,VERB,Easy,تفضل,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
421,take,prendre,أَخَذ,VERB,Easy,تناول,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
421,take,prendre,أَخَذ,VERB,Medium,جر,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
421,take,prendre,أَخَذ,VERB,Easy,خذ,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",S,D,H,M,1250
421,take,prendre,أَخَذ,VERB,Easy,خذا,Tunisia+Libya,S,D,H,L,1200
421,take,prendre,أَخَذ,VERB,Easy,سلك,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
421,take,prendre,أَخَذ,VERB,Easy,شال,Egypt+Sudan,D,D,H,L,200
421,take,prendre,أَخَذ,VERB,Medium,شبح,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
421,take,prendre,أَخَذ,VERB,Medium,شل,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
421,take,prendre,أَخَذ,VERB,Medium,قبض,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
421,take,prendre,أَخَذ,VERB,Medium,لقط,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
421,take,prendre,أَخَذ,VERB,Easy,مسك,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
421,take,prendre,أَخَذ,VERB,Hard,نتاول,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
421,take,prendre,أَخَذ,VERB,Hard,هبر,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
421,take,prendre,أَخَذ,VERB,Medium,هبش,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
422,"store , shop",magasin,مَتْجَر ، مَحَلّ,NOUN,Medium,برادات,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
422,"store , shop",magasin,مَتْجَر ، مَحَلّ,NOUN,Medium,بوتيك,"Egypt+Sudan, Tunisia+Libya",D,D,M,M,150
422,"store , shop",magasin,مَتْجَر ، مَحَلّ,NOUN,Medium,تكان,"Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
422,"store , shop",magasin,مَتْجَر ، مَحَلّ,NOUN,Medium,حانوت,"Morocco+Algeria, Tunisia+Libya",D,D,M,M,150
422,"store , shop",magasin,مَتْجَر ، مَحَلّ,NOUN,Medium,حنوت,Morocco+Algeria,D,D,M,L,100
422,"store , shop",magasin,مَتْجَر ، مَحَلّ,NOUN,Easy,دكان,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
422,"store , shop",magasin,مَتْجَر ، مَحَلّ,NOUN,Easy,دكانة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",D,D,M,M,200
422,"store , shop",magasin,مَتْجَر ، مَحَلّ,NOUN,Easy,ستور,Qatar+Saudi+Oman+Yemen,D,S,H,L,250
422,"store , shop",magasin,مَتْجَر ، مَحَلّ,NOUN,Easy,سوق,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
422,"store , shop",magasin,مَتْجَر ، مَحَلّ,NOUN,Easy,متجر,Qatar+Saudi+Oman+Yemen,S,D,H,L,1150
422,"store , shop",magasin,مَتْجَر ، مَحَلّ,NOUN,Hard,مجزان,Morocco+Algeria,D,D,L,L,0
422,"store , shop",magasin,مَتْجَر ، مَحَلّ,NOUN,Easy,محل,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,H,1300
422,"store , shop",magasin,مَتْجَر ، مَحَلّ,NOUN,Hard,مخزن,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
425,"have , get",avoir,حَصَل,VERB,Medium,اتملك,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
425,"have , get",avoir,حَصَل,VERB,Medium,احتكم,Egypt+Sudan,D,D,M,L,100
425,"have , get",avoir,حَصَل,VERB,Easy,اخذ,"Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
425,"have , get",avoir,حَصَل,VERB,Medium,اخذا,Tunisia+Libya,D,D,M,L,150
425,"have , get",avoir,حَصَل,VERB,Easy,امتلك,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine",D,D,H,M,200
425,"have , get",avoir,حَصَل,VERB,Medium,جا ل+ه,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
425,"have , get",avoir,حَصَل,VERB,Easy,جاب,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
425,"have , get",avoir,حَصَل,VERB,Hard,حاز,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
425,"have , get",avoir,حَصَل,VERB,Easy,حصل,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,H,1300
425,"have , get",avoir,حَصَل,VERB,Medium,حصل على,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
425,"have , get",avoir,حَصَل,VERB,Easy,دبر,"Morocco+Algeria, Tunisia+Libya",D,D,H,M,200
425,"have , get",avoir,حَصَل,VERB,Easy,عند,"Tunisia+Libya, Morocco+Algeria",D,D,H,M,250
425,"have , get",avoir,حَصَل,VERB,Easy,كان,Egypt+Sudan,D,D,H,L,200
425,"have , get",avoir,حَصَل,VERB,Medium,كان عنده,Egypt+Sudan,D,D,H,L,100
425,"have , get",avoir,حَصَل,VERB,Medium,معه,Morocco+Algeria,D,D,H,L,150
425,"have , get",avoir,حَصَل,VERB,Easy,ملك,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,M,200
425,"have , get",avoir,حَصَل,VERB,Easy,نال,Egypt+Sudan,D,D,H,L,200
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Easy,اتصل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Easy,اجرى مكالمة,"Iraq, Qatar+Saudi+Oman+Yemen",S,D,M,M,1150
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Medium,تاصل,Morocco+Algeria,D,D,M,L,150
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Easy,تصل,Morocco+Algeria,D,D,H,L,200
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Easy,تلفن,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",D,D,M,M,200
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Medium,تيليفونا,Morocco+Algeria,D,D,M,L,150
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Hard,حكى تيليفون,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Easy,خابر,"Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Medium,دار مكالمة,Tunisia+Libya,D,D,H,L,100
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Easy,دق,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Easy,دور,Morocco+Algeria,D,D,H,L,200
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Hard,رن تيليفون,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Hard,زهم,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Medium,سوى اتصال,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Hard,سوى مكالمة,Iraq,D,D,M,L,50
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Easy,ضرب,Egypt+Sudan,D,D,H,L,200
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Easy,طلب,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",D,D,H,M,250
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Medium,عيط,Morocco+Algeria,D,D,M,L,150
426,make a call,passer un appel,أَجْرَى مُكالَمَة,NOUN,Easy,كلم,"Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
427,tell,indiquer,أَخْبَر,VERB,Hard,اعطى المعلومة,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
427,tell,indiquer,أَخْبَر,VERB,Easy,بلغ,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
427,tell,indiquer,أَخْبَر,VERB,Medium,حاكى,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
427,tell,indiquer,أَخْبَر,VERB,Easy,حدث,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
427,tell,indiquer,أَخْبَر,VERB,Easy,حكى,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,H,250
427,tell,indiquer,أَخْبَر,VERB,Easy,حكي,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
427,tell,indiquer,أَخْبَر,VERB,Easy,خابر,Qatar+Saudi+Oman+Yemen,S,D,H,L,1200
427,tell,indiquer,أَخْبَر,VERB,Easy,خبر,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",S,D,H,H,1300
427,tell,indiquer,أَخْبَر,VERB,Medium,درى,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
427,tell,indiquer,أَخْبَر,VERB,Easy,روى,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
427,tell,indiquer,أَخْبَر,VERB,Medium,سرد,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
427,tell,indiquer,أَخْبَر,VERB,Easy,قال,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
427,tell,indiquer,أَخْبَر,VERB,Easy,قص,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
427,tell,indiquer,أَخْبَر,VERB,Easy,قول,Tunisia+Libya,D,D,H,L,200
427,tell,indiquer,أَخْبَر,VERB,Easy,كلم,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
427,tell,indiquer,أَخْبَر,VERB,Medium,نبا,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
427,tell,indiquer,أَخْبَر,VERB,Hard,هارج,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
427,tell,indiquer,أَخْبَر,VERB,Easy,وصل,Egypt+Sudan,D,D,H,L,200
428,check,vérifier,فَحَص,VERB,Medium,اتأكد,Tunisia+Libya,D,D,M,L,150
428,check,vérifier,فَحَص,VERB,Medium,اتفحص,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
428,check,vérifier,فَحَص,VERB,Medium,تأكد,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
428,check,vérifier,فَحَص,VERB,Easy,تحقق,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,M,250
428,check,vérifier,فَحَص,VERB,Easy,تشك,Egypt+Sudan,D,S,H,L,300
428,check,vérifier,فَحَص,VERB,Easy,تشيك,"Iraq, Qatar+Saudi+Oman+Yemen",D,S,H,M,350
428,check,vérifier,فَحَص,VERB,Medium,تفحص,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
428,check,vérifier,فَحَص,VERB,Easy,تفقد,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,M,250
428,check,vérifier,فَحَص,VERB,Medium,تمم,Egypt+Sudan,D,D,M,L,150
428,check,vérifier,فَحَص,VERB,Easy,حقق,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
428,check,vérifier,فَحَص,VERB,Hard,رابى,Qatar+Saudi+Oman+Yemen,D,D,L,L,50
428,check,vérifier,فَحَص,VERB,Easy,راجع,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,M,250
428,check,vérifier,فَحَص,VERB,Easy,شاف,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,M,250
428,check,vérifier,فَحَص,VERB,Medium,شافها اخرى,Tunisia+Libya,D,D,H,L,100
428,check,vérifier,فَحَص,VERB,Easy,شيك,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
428,check,vérifier,فَحَص,VERB,Medium,فتش,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
428,check,vérifier,فَحَص,VERB,Easy,فحص,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
428,check,vérifier,فَحَص,VERB,Hard,فريفيا,Morocco+Algeria,D,D,L,L,0
428,check,vérifier,فَحَص,VERB,Easy,قلب,Morocco+Algeria,D,D,H,L,200
428,check,vérifier,فَحَص,VERB,Easy,كشف,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",D,D,H,M,200
430,beautiful,beau,جَمِيل,ADJ,Easy,جميل,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
430,beautiful,beau,جَمِيل,ADJ,Easy,حالي,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
430,beautiful,beau,جَمِيل,ADJ,Easy,حلو,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
430,beautiful,beau,جَمِيل,ADJ,Easy,حليوة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
430,beautiful,beau,جَمِيل,ADJ,Medium,زاز,Morocco+Algeria,D,D,M,L,100
430,beautiful,beau,جَمِيل,ADJ,Medium,زوين,Morocco+Algeria,D,D,M,L,150
430,beautiful,beau,جَمِيل,ADJ,Easy,زين,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
430,beautiful,beau,جَمِيل,ADJ,Easy,سمح,Tunisia+Libya,D,D,H,L,200
430,beautiful,beau,جَمِيل,ADJ,Medium,شابة,Morocco+Algeria,D,D,M,L,100
430,beautiful,beau,جَمِيل,ADJ,Easy,شباب,"Morocco+Algeria, Tunisia+Libya",D,D,H,M,200
430,beautiful,beau,جَمِيل,ADJ,Medium,غاوي,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
430,beautiful,beau,جَمِيل,ADJ,Medium,قنين,Tunisia+Libya,D,D,M,L,100
430,beautiful,beau,جَمِيل,ADJ,Medium,مرتب,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
430,beautiful,beau,جَمِيل,ADJ,Medium,مزيان,Tunisia+Libya,D,D,H,L,150
430,beautiful,beau,جَمِيل,ADJ,Easy,وسيم,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
430,beautiful,beau,جَمِيل,ADJ,Hard,يهبل,Tunisia+Libya,D,D,M,L,50
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Hard,اترجاك,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Medium,اذا بتريد,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Medium,اذا تكرمت,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Medium,اذا ما عليك امر,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Medium,اذا ما فيها كلافة,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Medium,ارجوك,Egypt+Sudan,D,D,H,L,100
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Medium,ارجو المعذرة,Iraq,D,D,H,L,100
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Medium,الشيمة,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Easy,بعد اذنك,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,200
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Easy,تعيش,Morocco+Algeria,D,D,H,L,200
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Easy,رجاء,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Hard,عافاك,Morocco+Algeria,D,D,M,L,50
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Easy,عشت,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Medium,عليك الله,Egypt+Sudan,D,D,H,L,100
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Medium,عيشك,Tunisia+Libya,D,D,M,L,100
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Medium,قوا,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Easy,لطفا,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Easy,لو سمحت,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Medium,من رخصتك,Iraq,D,D,H,L,100
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Easy,من فضلك,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
432,please,"s' il vous plait , veuillez",مِن فَضْل +ك,PRON,Medium,يعيشك,"Morocco+Algeria, Tunisia+Libya",D,D,M,M,150
433,have,avoir,لَدَى,NOUN,Hard,بطرف,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
433,have,avoir,لَدَى,NOUN,Hard,بيملك,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
