ID,English,French,MSA,POS,CODA,Region,DCom,RCom,ASim,FSim,DFreq,DA_Frequency,ASimLevel,FSimLevel,DFreqLevel,DComLevel,RComLevel,EasinessScore,EasinessCategory
600,inside,à l' intérieur,داخِل,NOUN,بين,Qatar+Saudi+Oman+Yemen,1,6,0,0,7,"6,678,493",D,D,H,L,H,200,Easy
600,inside,à l' intérieur,داخِل,NOUN,جوا,"Egypt+Sudan, Iraq, Tunisia+Libya",3,4,0,0,5,"132,832",D,D,H,M,H,250,Easy
600,inside,à l' intérieur,داخِل,NOUN,جوات,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,3,0,0,4,"4,169",D,D,M,M,M,150,Medium
600,inside,à l' intérieur,داخِل,NOUN,جوة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",3,6,0,0,3,919,D,D,M,M,H,200,Easy
600,inside,à l' intérieur,داخِل,NOUN,داخل,"Morocco+Algeria, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",4,6,1,0,6,"1,191,578",S,D,H,H,H,1300,Easy
600,inside,à l' intérieur,داخِل,NOUN,فوسط,Morocco+Algeria,1,2,0,0,3,"2,090",D,D,M,L,M,100,Medium
600,inside,à l' intérieur,داخِل,NOUN,في,Qatar+Saudi+Oman+Yemen,1,5,0,0,8,"101,567,242",D,D,H,L,H,200,Easy
601,like,comme,مِثْل,NOUN,بحال,Morocco+Algeria,1,1,0,0,5,"68,953",D,D,H,L,L,100,Medium
601,like,comme,مِثْل,NOUN,زي,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,6,0,0,6,"1,381,481",D,D,H,H,H,300,Easy
601,like,comme,مِثْل,NOUN,سع,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"11,634",D,D,M,L,L,50,Hard
601,like,comme,مِثْل,NOUN,سعما,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,47,D,D,M,L,L,50,Hard
601,like,comme,مِثْل,NOUN,شبه,Qatar+Saudi+Oman+Yemen,1,3,0,0,6,"345,705",D,D,H,L,M,150,Medium
601,like,comme,مِثْل,NOUN,فحال,Morocco+Algeria,1,1,0,0,3,"2,356",D,D,M,L,L,50,Hard
601,like,comme,مِثْل,NOUN,كما,Qatar+Saudi+Oman+Yemen,1,6,0,1,6,"3,028,670",D,S,H,L,H,300,Easy
601,like,comme,مِثْل,NOUN,كي,"Morocco+Algeria, Tunisia+Libya",2,6,0,0,6,"888,426",D,D,H,M,H,250,Easy
601,like,comme,مِثْل,NOUN,كيف,"Tunisia+Libya, Morocco+Algeria",2,6,0,0,7,"4,081,436",D,D,H,M,H,250,Easy
601,like,comme,مِثْل,NOUN,كيما,"Morocco+Algeria, Tunisia+Libya",2,3,0,1,5,"31,811",D,S,H,M,M,300,Easy
601,like,comme,مِثْل,NOUN,مثل,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,6,1,0,7,"4,474,058",S,D,H,M,H,1250,Easy
601,like,comme,مِثْل,NOUN,نفس,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"2,127,126",D,D,H,L,H,200,Easy
602,near,près,قُرْب,NOUN,اكوتي,Morocco+Algeria,1,4,0,0,2,33,D,D,M,L,H,150,Medium
602,near,près,قُرْب,NOUN,بجنب,Tunisia+Libya,1,2,0,0,4,"12,873",D,D,M,L,M,100,Medium
602,near,près,قُرْب,NOUN,بحذا,Tunisia+Libya,1,1,0,0,2,149,D,D,M,L,L,50,Hard
602,near,près,قُرْب,NOUN,بلزق,Syria+Lebanon+Jordan+Palestine,1,1,0,0,2,194,D,D,M,L,L,50,Hard
602,near,près,قُرْب,NOUN,تلاوي,Syria+Lebanon+Jordan+Palestine,1,5,0,0,2,72,D,D,M,L,H,150,Medium
602,near,près,قُرْب,NOUN,جنب,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",3,6,0,0,5,"233,640",D,D,H,M,H,250,Easy
602,near,près,قُرْب,NOUN,حد,Syria+Lebanon+Jordan+Palestine,1,5,0,0,6,"2,936,986",D,D,H,L,H,200,Easy
602,near,près,قُرْب,NOUN,حذا,"Morocco+Algeria, Tunisia+Libya",2,5,0,0,3,889,D,D,M,M,H,200,Easy
602,near,près,قُرْب,NOUN,صوب,Qatar+Saudi+Oman+Yemen,1,5,0,0,5,"101,020",D,D,H,L,H,200,Easy
602,near,près,قُرْب,NOUN,عدال,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"3,594",D,D,M,L,L,50,Hard
602,near,près,قُرْب,NOUN,عند,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,7,"4,201,809",D,D,H,M,H,250,Easy
602,near,près,قُرْب,NOUN,قدام,Morocco+Algeria,1,6,0,0,6,"456,045",D,D,H,L,H,200,Easy
602,near,près,قُرْب,NOUN,قرب,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,6,1,0,6,"554,152",S,D,H,M,H,1250,Easy
602,near,près,قُرْب,NOUN,قريب,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",3,6,1,0,6,"843,566",S,D,H,M,H,1250,Easy
602,near,près,قُرْب,NOUN,ناحية,Qatar+Saudi+Oman+Yemen,1,4,0,0,4,"5,292",D,D,M,L,H,150,Medium
602,near,près,قُرْب,NOUN,يم,Iraq,1,1,0,0,5,"110,134",D,D,H,L,L,100,Medium
603,next,prochain,قادِم,ADJ,الجاي,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",3,6,0,0,5,"169,126",D,D,H,M,H,250,Easy
603,next,prochain,قادِم,ADJ,اللي بعده,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,7,"19,615,445",D,D,H,M,M,200,Easy
603,next,prochain,قادِم,ADJ,اللي يجي,Qatar+Saudi+Oman+Yemen,1,3,0,0,7,"19,725,140",D,D,H,L,M,150,Medium
603,next,prochain,قادِم,ADJ,بعد,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,7,"11,145,784",D,D,H,M,H,250,Easy
603,next,prochain,قادِم,ADJ,ثاني,Egypt+Sudan,1,6,0,0,6,"799,799",D,D,H,L,H,200,Easy
603,next,prochain,قادِم,ADJ,جاي,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,0,0,5,"286,495",D,D,H,H,H,300,Easy
603,next,prochain,قادِم,ADJ,قادم,Qatar+Saudi+Oman+Yemen,1,6,1,0,5,"157,766",S,D,H,L,H,1200,Easy
603,next,prochain,قادِم,ADJ,واجي,Qatar+Saudi+Oman+Yemen,1,6,0,0,4,"20,445",D,D,M,L,H,150,Medium
604,no,non,كَلّا,INTJ,جاي,Egypt+Sudan,1,6,0,0,5,"286,495",D,D,H,L,H,200,Easy
604,no,non,كَلّا,INTJ,لأ,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",6,6,0,0,4,"29,775",D,D,M,H,H,250,Easy
604,no,non,كَلّا,INTJ,لا,"Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Tunisia+Libya",4,6,0,0,8,"52,420,507",D,D,H,H,H,300,Easy
604,no,non,كَلّا,INTJ,لا لا,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",2,2,0,0,8,"104,841,014",D,D,H,M,M,200,Easy
604,no,non,كَلّا,INTJ,لع,Iraq,1,1,0,0,4,"6,218",D,D,M,L,L,50,Hard
604,no,non,كَلّا,INTJ,ما شي,Qatar+Saudi+Oman+Yemen,1,1,0,0,8,"42,978,917",D,D,H,L,L,100,Medium
604,no,non,كَلّا,INTJ,ماشي,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"273,242",D,D,H,L,H,200,Easy
604,no,non,كَلّا,INTJ,مع,Qatar+Saudi+Oman+Yemen,1,5,0,0,7,"17,776,923",D,D,H,L,H,200,Easy
604,no,non,كَلّا,INTJ,هائه,Qatar+Saudi+Oman+Yemen,1,5,0,0,1,20,D,D,L,L,H,100,Medium
605,of,de,خاصَّة ، {تركيب إضافة},"NOUN , {Idafa Construction}",بتاع,"Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,3,0,0,5,"110,918",D,D,H,M,M,200,Easy
605,of,de,خاصَّة ، {تركيب إضافة},"NOUN , {Idafa Construction}",تاع,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine",2,2,0,0,5,"32,992",D,D,H,M,M,200,Easy
605,of,de,خاصَّة ، {تركيب إضافة},"NOUN , {Idafa Construction}",تبع,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,5,"51,877",D,D,H,M,H,250,Easy
605,of,de,خاصَّة ، {تركيب إضافة},"NOUN , {Idafa Construction}",حال,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"1,226,296",D,D,H,L,H,200,Easy
605,of,de,خاصَّة ، {تركيب إضافة},"NOUN , {Idafa Construction}",حق,"Qatar+Saudi+Oman+Yemen, Egypt+Sudan",2,5,0,0,6,"1,401,735",D,D,H,M,H,250,Easy
605,of,de,خاصَّة ، {تركيب إضافة},"NOUN , {Idafa Construction}",د+,Morocco+Algeria,1,1,0,1,6,"1,550,463",D,S,H,L,L,200,Easy
605,of,de,خاصَّة ، {تركيب إضافة},"NOUN , {Idafa Construction}",ديال,Morocco+Algeria,1,6,0,0,5,"34,875",D,D,H,L,H,200,Easy
605,of,de,خاصَّة ، {تركيب إضافة},"NOUN , {Idafa Construction}",مال,"Iraq, Qatar+Saudi+Oman+Yemen",2,6,0,0,6,"410,527",D,D,H,M,H,250,Easy
605,of,de,خاصَّة ، {تركيب إضافة},"NOUN , {Idafa Construction}",متاع,Tunisia+Libya,1,6,0,0,5,"42,710",D,D,H,L,H,200,Easy
606,take off,baisser le prix,خَصَم,NOUN,اعطى خصم,Syria+Lebanon+Jordan+Palestine,1,1,0,0,5,"234,251",D,D,H,L,L,100,Medium
606,take off,baisser le prix,خَصَم,NOUN,تخفيض,Qatar+Saudi+Oman+Yemen,1,5,0,0,5,"78,075",D,D,H,L,H,200,Easy
606,take off,baisser le prix,خَصَم,NOUN,حول,Tunisia+Libya,1,6,0,0,6,"1,814,141",D,D,H,L,H,200,Easy
606,take off,baisser le prix,خَصَم,NOUN,خصم,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,4,1,0,5,"233,633",S,D,H,H,H,1300,Easy
606,take off,baisser le prix,خَصَم,NOUN,خفض,"Iraq, Qatar+Saudi+Oman+Yemen",2,5,0,0,5,"39,476",D,D,H,M,H,250,Easy
606,take off,baisser le prix,خَصَم,NOUN,خفف الثامان,Morocco+Algeria,1,1,0,0,5,"98,683",D,D,H,L,L,100,Medium
606,take off,baisser le prix,خَصَم,NOUN,رخص,Syria+Lebanon+Jordan+Palestine,1,6,0,0,4,"22,543",D,D,M,L,H,150,Medium
606,take off,baisser le prix,خَصَم,NOUN,ساعدني,Tunisia+Libya,1,1,0,0,5,"34,560",D,D,H,L,L,100,Medium
606,take off,baisser le prix,خَصَم,NOUN,شال,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"73,774",D,D,H,L,H,200,Easy
606,take off,baisser le prix,خَصَم,NOUN,صولدا,Morocco+Algeria,1,1,0,0,0,0,D,D,L,L,L,0,Hard
606,take off,baisser le prix,خَصَم,NOUN,قلل,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"40,365",D,D,H,L,H,200,Easy
606,take off,baisser le prix,خَصَم,NOUN,نحى,Tunisia+Libya,1,4,0,0,1,26,D,D,L,L,H,100,Medium
606,take off,baisser le prix,خَصَم,NOUN,نزل,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"266,360",D,D,H,L,H,200,Easy
606,take off,baisser le prix,خَصَم,NOUN,نقص,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",2,6,0,0,5,"189,121",D,D,H,M,H,250,Easy
606,take off,baisser le prix,خَصَم,NOUN,نقص الثامان,Morocco+Algeria,1,1,0,0,5,"189,121",D,D,H,L,L,100,Medium
606,take off,baisser le prix,خَصَم,NOUN,هبط السومة,Morocco+Algeria,1,1,0,0,4,"16,657",D,D,M,L,L,50,Hard
607,on,sur,عَلَى,ADP,ع+,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,5,0,0,7,"4,713,134",D,D,H,H,H,300,Easy
607,on,sur,عَلَى,ADP,عال+,Morocco+Algeria,1,1,1,0,5,"37,184",S,D,H,L,L,1100,Easy
607,on,sur,عَلَى,ADP,عرض,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"888,180",D,D,H,L,H,200,Easy
607,on,sur,عَلَى,ADP,على,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,6,1,0,6,"1,292,627",S,D,H,H,H,1300,Easy
607,on,sur,عَلَى,ADP,فوق,"Morocco+Algeria, Iraq, Egypt+Sudan",3,6,0,0,6,"2,033,176",D,D,H,M,H,250,Easy
608,or,ou,أَمْ ، أَوْ,CCONJ,اما,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",2,6,1,0,6,"1,846,320",S,D,H,M,H,1250,Easy
608,or,ou,أَمْ ، أَوْ,CCONJ,او,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,6,0,0,7,"10,666,766",D,D,H,H,H,300,Easy
608,or,ou,أَمْ ، أَوْ,CCONJ,اولا,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",2,6,0,0,6,"421,235",D,D,H,M,H,250,Easy
608,or,ou,أَمْ ، أَوْ,CCONJ,لو,Iraq,1,6,0,0,7,"11,418,823",D,D,H,L,H,200,Easy
608,or,ou,أَمْ ، أَوْ,CCONJ,وإلا,Tunisia+Libya,1,6,0,0,4,"7,292",D,D,M,L,H,150,Medium
608,or,ou,أَمْ ، أَوْ,CCONJ,والا,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",3,6,0,0,6,"801,861",D,D,H,M,H,250,Easy
608,or,ou,أَمْ ، أَوْ,CCONJ,ولا,"Morocco+Algeria, Tunisia+Libya",2,6,0,0,7,"20,369,787",D,D,H,M,H,250,Easy
608,or,ou,أَمْ ، أَوْ,CCONJ,يا اما,Tunisia+Libya,1,1,1,0,7,"22,927,092",S,D,H,L,L,1100,Easy
608,or,ou,أَمْ ، أَوْ,CCONJ,يما,Tunisia+Libya,1,6,1,0,4,"27,584",S,D,M,L,H,1150,Easy
608,or,ou,أَمْ ، أَوْ,CCONJ,يو,Iraq,1,2,0,0,5,"99,228",D,D,H,L,M,150,Medium
609,outside,à l' extérieur,خارِج,NOUN,البرا,Tunisia+Libya,1,4,0,0,3,"1,679",D,D,M,L,H,150,Medium
609,outside,à l' extérieur,خارِج,NOUN,برا,"Egypt+Sudan, Morocco+Algeria",2,4,0,0,5,"216,994",D,D,H,M,H,250,Easy
609,outside,à l' extérieur,خارِج,NOUN,برات,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,6,0,0,3,"3,041",D,D,M,M,H,200,Easy
609,outside,à l' extérieur,خارِج,NOUN,برة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",6,6,0,0,3,"1,766",D,D,M,H,H,250,Easy
609,outside,à l' extérieur,خارِج,NOUN,برع,Qatar+Saudi+Oman+Yemen,1,3,0,0,4,"9,996",D,D,M,L,M,100,Medium
609,outside,à l' extérieur,خارِج,NOUN,خارج,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",2,6,1,0,6,"470,135",S,D,H,M,H,1250,Easy
610,over,plus de,أَكْثَر مِن,ADP,ازود من,Syria+Lebanon+Jordan+Palestine,1,2,0,0,8,"127,249,721",D,D,H,L,M,150,Medium
610,over,plus de,أَكْثَر مِن,ADP,ازيد من,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,8,"127,265,653",D,D,H,M,M,200,Easy
610,over,plus de,أَكْثَر مِن,ADP,اكثر من,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,6,1,0,8,"133,528,459",S,D,H,H,H,1300,Easy
610,over,plus de,أَكْثَر مِن,ADP,فوق,Tunisia+Libya,1,6,0,0,6,"2,033,176",D,D,H,L,H,200,Easy
610,over,plus de,أَكْثَر مِن,ADP,فوق ال+,Qatar+Saudi+Oman+Yemen,1,6,0,0,7,"6,306,658",D,D,H,L,H,200,Easy
610,over,plus de,أَكْثَر مِن,ADP,كتر,Morocco+Algeria,1,3,0,0,5,"142,729",D,D,H,L,M,150,Medium
610,over,plus de,أَكْثَر مِن,ADP,كثر من,Morocco+Algeria,1,6,1,0,8,"128,743,038",S,D,H,L,H,1200,Easy
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,ازيد,Morocco+Algeria,1,6,0,0,4,"19,769",D,D,M,L,H,150,Medium
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,ازيد بزيادة,Morocco+Algeria,1,1,0,0,4,"21,190",D,D,M,L,L,50,Hard
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,اون بلوس,Morocco+Algeria,1,1,0,0,5,"90,667",D,D,H,L,L,100,Medium
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,بالاضافة,Egypt+Sudan,1,1,0,0,3,776,D,D,M,L,L,50,Hard
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,بالاضافة الى,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"99,363",D,D,H,L,L,100,Medium
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,بالاضافة ل+,Egypt+Sudan,1,1,0,0,7,"8,855,275",D,D,H,L,L,100,Medium
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,زائد,Qatar+Saudi+Oman+Yemen,1,6,0,0,4,"24,944",D,D,M,L,H,150,Medium
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,زايد,Morocco+Algeria,1,6,0,0,6,"739,811",D,D,H,L,H,200,Easy
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,زيادة,Tunisia+Libya,1,6,0,0,4,"7,036",D,D,M,L,H,150,Medium
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,زيادة عهيك,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"7,490",D,D,M,L,L,50,Hard
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,زيادة عن,Egypt+Sudan,1,1,0,0,7,"22,253,684",D,D,H,L,L,100,Medium
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,زيد,Tunisia+Libya,1,6,0,0,5,"169,169",D,D,H,L,H,200,Easy
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,فوق هاد,Syria+Lebanon+Jordan+Palestine,1,1,0,0,6,"2,192,627",D,D,H,L,L,100,Medium
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,فوق هاذ,Syria+Lebanon+Jordan+Palestine,1,1,0,0,6,"2,056,193",D,D,H,L,L,100,Medium
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,فوق هذا,Qatar+Saudi+Oman+Yemen,1,1,0,0,7,"14,026,541",D,D,H,L,L,100,Medium
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,فوق هيك,Syria+Lebanon+Jordan+Palestine,1,1,0,0,6,"2,223,607",D,D,H,L,L,100,Medium
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,كمان,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,3,0,0,6,"426,223",D,D,H,M,M,200,Easy
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,مع,Tunisia+Libya,1,5,0,0,7,"17,776,923",D,D,H,L,H,200,Easy
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,هم,Iraq,1,6,0,0,7,"3,366,877",D,D,H,L,H,200,Easy
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,همات,Iraq,1,1,0,0,2,254,D,D,M,L,L,50,Hard
611,"plus , in addition to",en plus de,إِضافَة إِلَى,ADP,وكمان,Egypt+Sudan,1,3,0,0,5,"53,408",D,D,H,L,M,150,Medium
612,"since , ago",depuis,مُنْذُ,ADP,من,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,0,0,8,"127,245,884",D,D,H,H,H,300,Easy
612,"since , ago",depuis,مُنْذُ,ADP,من لما,Syria+Lebanon+Jordan+Palestine,1,1,0,0,8,"133,458,079",D,D,H,L,L,100,Medium
612,"since , ago",depuis,مُنْذُ,ADP,من لي,Morocco+Algeria,1,2,0,0,8,"138,643,613",D,D,H,L,M,150,Medium
612,"since , ago",depuis,مُنْذُ,ADP,من وقت,Syria+Lebanon+Jordan+Palestine,1,1,0,0,8,"129,577,108",D,D,H,L,L,100,Medium
613,some,"du , quelque",بَعْض,NOUN,بعض,"Iraq, Qatar+Saudi+Oman+Yemen",2,3,1,0,7,"5,076,915",S,D,H,M,M,1200,Easy
613,some,"du , quelque",بَعْض,NOUN,حبة,Egypt+Sudan,1,6,0,0,4,"3,675",D,D,M,L,H,150,Medium
613,some,"du , quelque",بَعْض,NOUN,حد,Qatar+Saudi+Oman+Yemen,1,5,0,0,6,"2,936,986",D,D,H,L,H,200,Easy
613,some,"du , quelque",بَعْض,NOUN,شوي,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,6,"738,024",D,D,H,M,H,250,Easy
613,some,"du , quelque",بَعْض,NOUN,شوية,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,6,0,0,4,"19,155",D,D,M,H,H,250,Easy
613,some,"du , quelque",بَعْض,NOUN,شي,Qatar+Saudi+Oman+Yemen,1,6,0,0,7,"5,433,789",D,D,H,L,H,200,Easy
613,some,"du , quelque",بَعْض,NOUN,قسم,Iraq,1,6,0,0,6,"454,359",D,D,H,L,H,200,Easy
613,some,"du , quelque",بَعْض,NOUN,كالك,Morocco+Algeria,1,1,0,0,2,131,D,D,M,L,L,50,Hard
613,some,"du , quelque",بَعْض,NOUN,كمشة,Syria+Lebanon+Jordan+Palestine,1,1,0,0,2,188,D,D,M,L,L,50,Hard
613,some,"du , quelque",بَعْض,NOUN,نتفة,Syria+Lebanon+Jordan+Palestine,1,2,0,0,2,284,D,D,M,L,M,100,Medium
614,that,que,أَنَّ,SCONJ,انه,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",4,6,0,0,7,"5,194,896",D,D,H,H,H,300,Easy
614,that,que,أَنَّ,SCONJ,اللي,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",3,6,0,0,7,"18,973,165",D,D,H,M,H,250,Easy
614,that,que,أَنَّ,SCONJ,ان,"Egypt+Sudan, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",3,6,1,0,8,"46,750,624",S,D,H,M,H,1250,Easy
614,that,que,أَنَّ,SCONJ,باللي,"Morocco+Algeria, Tunisia+Libya",2,4,0,0,5,"187,865",D,D,H,M,H,250,Easy
614,that,que,أَنَّ,SCONJ,ذاك,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"423,361",D,D,H,L,H,200,Easy
614,that,que,أَنَّ,SCONJ,ذيك,Qatar+Saudi+Oman+Yemen,1,4,0,0,5,"103,307",D,D,H,L,H,200,Easy
614,that,que,أَنَّ,SCONJ,هاذاك,Qatar+Saudi+Oman+Yemen,1,4,0,0,3,741,D,D,M,L,H,150,Medium
614,that,que,أَنَّ,SCONJ,هذاك,Tunisia+Libya,1,4,0,0,5,"58,937",D,D,H,L,H,200,Easy
614,that,que,أَنَّ,SCONJ,هذك,Tunisia+Libya,1,4,0,0,3,427,D,D,M,L,H,150,Medium
615,the,le,ال+,DET,ال+,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,1,7,"4,273,482",S,S,H,H,H,1400,Easy
616,"go through , cross",passer,عَبَر,VERB,تخطى,Qatar+Saudi+Oman+Yemen,1,3,0,0,2,314,D,D,M,L,M,100,Medium
616,"go through , cross",passer,عَبَر,VERB,تعدى,Tunisia+Libya,1,6,0,0,3,906,D,D,M,L,H,150,Medium
616,"go through , cross",passer,عَبَر,VERB,جاز,Morocco+Algeria,1,6,0,0,5,"40,604",D,D,H,L,H,200,Easy
616,"go through , cross",passer,عَبَر,VERB,داز,Morocco+Algeria,1,1,0,0,3,"2,590",D,D,M,L,L,50,Hard
616,"go through , cross",passer,عَبَر,VERB,سلك,Morocco+Algeria,1,4,0,0,5,"43,637",D,D,H,L,H,200,Easy
616,"go through , cross",passer,عَبَر,VERB,عبر,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,4,1,0,6,"1,505,345",S,D,H,M,H,1250,Easy
616,"go through , cross",passer,عَبَر,VERB,عدى,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,6,0,0,3,"1,187",D,D,M,M,H,200,Easy
616,"go through , cross",passer,عَبَر,VERB,قص,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",2,6,0,0,5,"48,402",D,D,H,M,H,250,Easy
616,"go through , cross",passer,عَبَر,VERB,قطع,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",4,6,0,0,6,"561,521",D,D,H,H,H,300,Easy
616,"go through , cross",passer,عَبَر,VERB,مر,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"697,460",D,D,H,L,H,200,Easy
616,"go through , cross",passer,عَبَر,VERB,مرق,Syria+Lebanon+Jordan+Palestine,1,4,0,0,4,"4,758",D,D,M,L,H,150,Medium
617,"till , until",jusque,حَتَّى,ADP,الى,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"98,587",D,D,H,L,H,200,Easy
617,"till , until",jusque,حَتَّى,ADP,الى ان,Qatar+Saudi+Oman+Yemen,1,1,0,0,8,"46,849,211",D,D,H,L,L,100,Medium
617,"till , until",jusque,حَتَّى,ADP,الين,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"128,617",D,D,H,L,H,200,Easy
617,"till , until",jusque,حَتَّى,ADP,حتى,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,6,1,0,5,"185,929",S,D,H,H,H,1300,Easy
617,"till , until",jusque,حَتَّى,ADP,ل+,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,7,"8,854,499",D,D,H,M,M,200,Easy
