concept_id	concept_en	concept_fr	msa_word	dia_word	msa_roots	cleaned_msa_root	dia_root	cleaned_dia_root	method
PREP_064	toward	vers	ٱِتِّجاه	اتجاه	#جه	جه	#جه	جه	analyzer
PREP_064	toward	vers	ٱِتِّجاه	باتجاه	#جه	جه	بتجه	بتجه	analyzer+fallback
PREP_064	toward	vers	ٱِتِّجاه	بجهة	#جه	جه	بجه	بجه	analyzer+fallback
PREP_064	toward	vers	ٱِتِّجاه	تجاه	#جه	جه	تجه	تجه	analyzer+fallback
PREP_064	toward	vers	ٱِتِّجاه	جهة	#جه	جه	#جه	جه	analyzer
PREP_064	toward	vers	ٱِتِّجاه	جهة تاع	#جه	جه	#جه+تع	جه+تع	analyzer
PREP_064	toward	vers	ٱِتِّجاه	جيهة	#جه	جه	جه	جه	analyzer+fallback
PREP_064	toward	vers	ٱِتِّجاه	صوب	#جه	جه	ص#ب	صب	analyzer
PREP_064	toward	vers	ٱِتِّجاه	في طريق	#جه	جه	ف+طرق	ف+طرق	analyzer
PREP_064	toward	vers	ٱِتِّجاه	فير	#جه	جه	فر	فر	analyzer+fallback
PREP_064	toward	vers	ٱِتِّجاه	ل+	#جه	جه			analyzer
PREP_064	toward	vers	ٱِتِّجاه	ناح	#جه	جه	ن#ح، نح#	نح، نح	analyzer
PREP_064	toward	vers	ٱِتِّجاه	ناحية	#جه	جه	نح#	نح	analyzer
PREP_065	under	sous	تَحْتَ	باتجاه	تحت	تحت	بتجه	بتجه	analyzer+fallback
PREP_065	under	sous	تَحْتَ	تحت	تحت	تحت	تحت	تحت	analyzer
PREP_065	under	sous	تَحْتَ	جوا	تحت	تحت	ج##، جّ	ج، جّ	analyzer
PREP_065	under	sous	تَحْتَ	حدر	تحت	تحت	حدر	حدر	analyzer
PREP_069	whether	si	إِذا ما	اذا	#ذ#+م#	ذ+م	#ذ#	ذ	analyzer
PREP_069	whether	si	إِذا ما	اذا كان	#ذ#+م#	ذ+م	#ذ#+ك#ن	ذ+كن	analyzer
PREP_069	whether	si	إِذا ما	اذا لو	#ذ#+م#	ذ+م	#ذ#+ل	ذ+ل	analyzer
PREP_069	whether	si	إِذا ما	الا	#ذ#+م#	ذ+م	##ل، #ل#	ل، ل	analyzer
PREP_069	whether	si	إِذا ما	او	#ذ#+م#	ذ+م	او	او	analyzer+fallback
PREP_069	whether	si	إِذا ما	سواء	#ذ#+م#	ذ+م	س##	س	analyzer
PREP_069	whether	si	إِذا ما	في صورة ما	#ذ#+م#	ذ+م	ف+ص#ر+م#	ف+صر+م	analyzer
PREP_069	whether	si	إِذا ما	في ما لو	#ذ#+م#	ذ+م	ف+م#+ل	ف+م+ل	analyzer
PREP_069	whether	si	إِذا ما	كان ما	#ذ#+م#	ذ+م	ك#ن+م#	كن+م	analyzer
PREP_069	whether	si	إِذا ما	لو	#ذ#+م#	ذ+م	ل	ل	analyzer+fallback
PREP_069	whether	si	إِذا ما	لو ما	#ذ#+م#	ذ+م	ل+م#	ل+م	analyzer
PREP_069	whether	si	إِذا ما	ويلا	#ذ#+م#	ذ+م	##ل	ل	analyzer
PREP_070	while	pendant	أَثْناءَ	اثناء	ثن#	ثن	ثن#	ثن	analyzer
PREP_070	while	pendant	أَثْناءَ	بوندون	ثن#	ثن	بندن	بندن	analyzer+fallback
PREP_070	while	pendant	أَثْناءَ	خلال	ثن#	ثن	خلل	خلل	analyzer+fallback
PREP_070	while	pendant	أَثْناءَ	ف+	ثن#	ثن			analyzer
PREP_070	while	pendant	أَثْناءَ	كي كان	ثن#	ثن	ك##+ك#ن	ك+كن	analyzer
PREP_070	while	pendant	أَثْناءَ	لما	ثن#	ثن	لمم	لمم	analyzer
PREP_070	while	pendant	أَثْناءَ	لمن	ثن#	ثن	ل#م	لم	analyzer
PREP_070	while	pendant	أَثْناءَ	و+	ثن#	ثن			analyzer
PREP_070	while	pendant	أَثْناءَ	وقت	ثن#	ثن	#ق#، #قت	ق، قت	analyzer
PREP_070	while	pendant	أَثْناءَ	يوم	ثن#	ثن	##م	م	analyzer
PREP_073	with	avec	مَع	ب+	مع	مع			fallback
PREP_073	with	avec	مَع	بيا	مع	مع	ب	ب	fallback
PREP_073	with	avec	مَع	مع	مع	مع	مع	مع	fallback
PREP_073	with	avec	مَع	و+	مع	مع			fallback
PREP_073	with	avec	مَع	وي	مع	مع	###		analyzer+fallback
PREP_073	with	avec	مَع	ويا	مع	مع	ويا	ويا	fallback
PREP_076	within	dans	فِي حُدود	بحدود	ف+حدد	ف+حدد	بحدد	بحدد	fallback
PREP_076	within	dans	فِي حُدود	بين وبين	ف+حدد	ف+حدد	ب#ن+بن	بن+بن	analyzer
PREP_076	within	dans	فِي حُدود	تقريبا	ف+حدد	ف+حدد	تقرب، قرب	تقرب، قرب	analyzer
PREP_076	within	dans	فِي حُدود	حوالي	ف+حدد	ف+حدد	حل	حل	fallback
PREP_076	within	dans	فِي حُدود	خلال	ف+حدد	ف+حدد	خلل	خلل	fallback
PREP_076	within	dans	فِي حُدود	داخل	ف+حدد	ف+حدد	دخل	دخل	analyzer
PREP_076	within	dans	فِي حُدود	فحد	ف+حدد	ف+حدد	فحد	فحد	fallback
PREP_076	within	dans	فِي حُدود	فحدود	ف+حدد	ف+حدد	فحدد	فحدد	fallback
PREP_076	within	dans	فِي حُدود	ف+	ف+حدد	ف+حدد			analyzer
PREP_076	within	dans	فِي حُدود	في	ف+حدد	ف+حدد	ف	ف	fallback
PREP_076	within	dans	فِي حُدود	في حدود	ف+حدد	ف+حدد	ف+حدد	ف+حدد	analyzer
PREP_076	within	dans	فِي حُدود	في خلال	ف+حدد	ف+حدد	ف+خلل	ف+خلل	fallback
PREP_076	within	dans	فِي حُدود	في ضرف	ف+حدد	ف+حدد	ف+ضرف	ف+ضرف	fallback
PREP_076	within	dans	فِي حُدود	مش اكثر من	ف+حدد	ف+حدد	مشش+كثر+من	مشش+كثر+من	analyzer
PREP_077	without	sans	دُون	بدون	د#ن	دن	بد#	بد	analyzer
PREP_077	without	sans	دُون	بلا	د#ن	دن	بل#، بلل	بل، بلل	analyzer
PREP_077	without	sans	دُون	بلاش	د#ن	دن	بلش	بلش	analyzer+fallback
PREP_077	without	sans	دُون	مبلا	د#ن	دن	مبل	مبل	analyzer+fallback
PREP_077	without	sans	دُون	من دون	د#ن	دن	من+د#ن	من+دن	analyzer
PREP_077	without	sans	دُون	من غير	د#ن	دن	من+غ#ر	من+غر	analyzer
PRON_001	I	je	أَنا	آنا	ن	ن	ن	ن	fallback
PRON_001	I	je	أَنا	آنايا	ن	ن	ن##	ن	analyzer+fallback
PRON_001	I	je	أَنا	آني	ن	ن	##ن	ن	analyzer+fallback
PRON_001	I	je	أَنا	انا	ن	ن	ن	ن	fallback
PRON_001	I	je	أَنا	اني	ن	ن	##ن، #ن#	ن، ن	analyzer+fallback
PRON_002	me	me	#+نِي	#+ني					analyzer
PRON_002	me	me	#+نِي	#+ي					analyzer
PRON_003	mine	le mien , la mienne , les miens , les miennes	لِ +ي	الي	ل	ل	#ل#	ل	analyzer+fallback
PRON_003	mine	le mien , la mienne , les miens , les miennes	لِ +ي	بتاعي	ل	ل	بتع	بتع	fallback
PRON_003	mine	le mien , la mienne , les miens , les miennes	لِ +ي	بو حالي	ل	ل	ب+ح#ل	ب+حل	fallback
PRON_003	mine	le mien , la mienne , les miens , les miennes	لِ +ي	تاعي	ل	ل	تع	تع	fallback
PRON_003	mine	le mien , la mienne , les miens , les miennes	لِ +ي	تبعي	ل	ل	تبع	تبع	analyzer+fallback
PRON_003	mine	le mien , la mienne , les miens , les miennes	لِ +ي	حالي	ل	ل	ح#ل	حل	analyzer+fallback
PRON_003	mine	le mien , la mienne , les miens , les miennes	لِ +ي	حقي	ل	ل	حق	حق	fallback
PRON_003	mine	le mien , la mienne , les miens , les miennes	لِ +ي	ديالي	ل	ل	دل	دل	fallback
PRON_003	mine	le mien , la mienne , les miens , les miennes	لِ +ي	لي	ل	ل	ل	ل	fallback
PRON_003	mine	le mien , la mienne , les miens , les miennes	لِ +ي	مالي	ل	ل	مل	مل	fallback
PRON_003	mine	le mien , la mienne , les miens , les miennes	لِ +ي	مالتي	ل	ل	ملت	ملت	fallback
PRON_003	mine	le mien , la mienne , les miens , les miennes	لِ +ي	متاعي	ل	ل	متع	متع	analyzer+fallback
PRON_004	my	mon , ma	#+ِي	#+ي					analyzer
PRON_005	myself	moi-même	نَفْس +ِي	انا بايدي	نفس	نفس	ن+بد	ن+بد	analyzer+fallback
PRON_005	myself	moi-même	نَفْس +ِي	حالي	نفس	نفس	ح#ل	حل	analyzer
PRON_005	myself	moi-même	نَفْس +ِي	ذاتي	نفس	نفس	ذت	ذت	analyzer+fallback
PRON_005	myself	moi-même	نَفْس +ِي	ذات نفسي	نفس	نفس	ذت+نفس	ذت+نفس	analyzer
PRON_005	myself	moi-même	نَفْس +ِي	راسي	نفس	نفس	رس#	رس	analyzer
PRON_005	myself	moi-même	نَفْس +ِي	روحي	نفس	نفس	ر#ح	رح	analyzer
PRON_005	myself	moi-même	نَفْس +ِي	نفسي	نفس	نفس	نفس	نفس	analyzer
PRON_005	myself	moi-même	نَفْس +ِي	نيت	نفس	نفس	نت	نت	analyzer+fallback
PRON_005	myself	moi-même	نَفْس +ِي	وحدي	نفس	نفس	حد	حد	analyzer+fallback
PRON_006	me	me	#+ِي	#+ني					analyzer
PRON_006	me	me	#+ِي	#+ي					analyzer
PRON_007	we	nous	نَحْنُ	احنا	نحن	نحن	حن	حن	analyzer+fallback
PRON_007	we	nous	نَحْنُ	احني	نحن	نحن	حن	حن	analyzer+fallback
PRON_007	we	nous	نَحْنُ	انحنا	نحن	نحن	نحن	نحن	analyzer+fallback
PRON_007	we	nous	نَحْنُ	حنا	نحن	نحن	ح#ن	حن	analyzer
PRON_007	we	nous	نَحْنُ	حنايا	نحن	نحن	حن#	حن	analyzer
PRON_007	we	nous	نَحْنُ	حنو	نحن	نحن	حن#	حن	analyzer
PRON_007	we	nous	نَحْنُ	نحنا	نحن	نحن	ن#ح	نح	analyzer
PRON_008	us	nous	#+نا	#+نا					analyzer
PRON_009	ours	le nôtre , la nôtre , les nôtres	#+نا	#+نا					analyzer
PRON_010	our	nôtre	لَ +نا	النا	ل	ل	##ل، ل#ن	ل، لن	analyzer+fallback
PRON_010	our	nôtre	لَ +نا	بتاعنا	ل	ل	بتعن	بتعن	fallback
PRON_010	our	nôtre	لَ +نا	بو حالنا	ل	ل	ب+حلن	ب+حلن	fallback
PRON_010	our	nôtre	لَ +نا	تاعنا	ل	ل	تعن	تعن	fallback
PRON_010	our	nôtre	لَ +نا	تبعنا	ل	ل	تبع	تبع	analyzer+fallback
PRON_010	our	nôtre	لَ +نا	حالنا	ل	ل	حلن	حلن	fallback
PRON_010	our	nôtre	لَ +نا	حقنا	ل	ل	ح#ق، حقن	حق، حقن	analyzer+fallback
PRON_010	our	nôtre	لَ +نا	ديالنا	ل	ل	دلن	دلن	fallback
PRON_010	our	nôtre	لَ +نا	لنا	ل	ل	لن	لن	fallback
PRON_010	our	nôtre	لَ +نا	مالنا	ل	ل	ملن	ملن	fallback
PRON_010	our	nôtre	لَ +نا	مالتنا	ل	ل	ملتن	ملتن	fallback
PRON_010	our	nôtre	لَ +نا	متاعنا	ل	ل	متعن	متعن	fallback
PRON_011	ourselves	nous-même	أنْفُسِ +نا	احنا بايدنا	نفس	نفس	حن+بدن	حن+بدن	analyzer+fallback
PRON_011	ourselves	nous-même	أنْفُسِ +نا	انفسنا	نفس	نفس	نفسن	نفسن	analyzer+fallback
PRON_011	ourselves	nous-même	أنْفُسِ +نا	ايدينا	نفس	نفس	دن	دن	analyzer+fallback
PRON_011	ourselves	nous-même	أنْفُسِ +نا	بروحنا	نفس	نفس	برحن	برحن	analyzer+fallback
PRON_011	ourselves	nous-même	أنْفُسِ +نا	حالنا	نفس	نفس	حلن	حلن	analyzer+fallback
PRON_011	ourselves	nous-même	أنْفُسِ +نا	ذاتنا	نفس	نفس	ذتن	ذتن	analyzer+fallback
PRON_011	ourselves	nous-même	أنْفُسِ +نا	راسنا	نفس	نفس	ر#س	رس	analyzer
PRON_011	ourselves	nous-même	أنْفُسِ +نا	رواحتينا	نفس	نفس	رحتن	رحتن	analyzer+fallback
PRON_011	ourselves	nous-même	أنْفُسِ +نا	روحنا	نفس	نفس	ر#ح	رح	analyzer
PRON_011	ourselves	nous-même	أنْفُسِ +نا	نفسنا	نفس	نفس	نفس	نفس	analyzer
PRON_011	ourselves	nous-même	أنْفُسِ +نا	نيت	نفس	نفس	نت	نت	analyzer+fallback
PRON_011	ourselves	nous-même	أنْفُسِ +نا	وحدنا	نفس	نفس	#حد	حد	analyzer
PRON_012	us	nous	#+نا	#+نا					analyzer
PRON_013	you	tu	أَنْتَ	انت	#ن	ن	#ن	ن	analyzer
PRON_013	you	tu	أَنْتَ	انتايا	#ن	ن	ن##	ن	analyzer
PRON_013	you	tu	أَنْتَ	انتي	#ن	ن	#نن	نن	analyzer
PRON_013	you	tu	أَنْتَ	انته	#ن	ن	نه#	نه	analyzer
PRON_014	your	ton	#+كَ	#+ك					analyzer
PRON_015	you	te	#+كَ	#+ك					analyzer
PRON_016	you	toi	#+كَ	#+ك					analyzer
PRON_017	yours	le tien , la tienne , les tiens , les tiennes	لَ +كَ	الك	ل	ل	ل#ك	لك	analyzer+fallback
PRON_017	yours	le tien , la tienne , les tiens , les tiennes	لَ +كَ	بو حالك	ل	ل	ب+حلك	ب+حلك	fallback
PRON_017	yours	le tien , la tienne , les tiens , les tiennes	لَ +كَ	تاعك	ل	ل	تعك	تعك	fallback
PRON_017	yours	le tien , la tienne , les tiens , les tiennes	لَ +كَ	تبعك	ل	ل	تبعك	تبعك	fallback
PRON_017	yours	le tien , la tienne , les tiens , les tiennes	لَ +كَ	حالك	ل	ل	حلك	حلك	analyzer+fallback
PRON_017	yours	le tien , la tienne , les tiens , les tiennes	لَ +كَ	حقك	ل	ل	حقك	حقك	fallback
PRON_017	yours	le tien , la tienne , les tiens , les tiennes	لَ +كَ	ديالك	ل	ل	دلك	دلك	fallback
PRON_017	yours	le tien , la tienne , les tiens , les tiennes	لَ +كَ	لك	ل	ل	ل#ك، لكّ	لك، لكّ	analyzer+fallback
PRON_017	yours	le tien , la tienne , les tiens , les tiennes	لَ +كَ	لالك	ل	ل	للك	للك	fallback
PRON_017	yours	le tien , la tienne , les tiens , les tiennes	لَ +كَ	مالك	ل	ل	ملك	ملك	analyzer+fallback
PRON_017	yours	le tien , la tienne , les tiens , les tiennes	لَ +كَ	متاعك	ل	ل	متعك	متعك	fallback
PRON_018	yourself	toi-même	نَفْس +كَ	انت	نفس	نفس	##ن، #ن، #ن#	ن، ن، ن	analyzer
PRON_018	yourself	toi-même	نَفْس +كَ	انتي	نفس	نفس	#نن	نن	analyzer
PRON_018	yourself	toi-même	نَفْس +كَ	انتي بيدك	نفس	نفس	#نن+بدك	نن+بدك	analyzer
PRON_018	yourself	toi-même	نَفْس +كَ	حالك	نفس	نفس	حلك	حلك	analyzer
PRON_018	yourself	toi-même	نَفْس +كَ	ذاتك	نفس	نفس	ذتك	ذتك	analyzer+fallback
PRON_018	yourself	toi-même	نَفْس +كَ	راسك	نفس	نفس	رسك	رسك	analyzer+fallback
PRON_018	yourself	toi-même	نَفْس +كَ	روحك	نفس	نفس	رحك	رحك	analyzer+fallback
PRON_018	yourself	toi-même	نَفْس +كَ	نفسك	نفس	نفس	نفسك	نفسك	analyzer+fallback
PRON_018	yourself	toi-même	نَفْس +كَ	نيت	نفس	نفس	نت	نت	analyzer+fallback
PRON_018	yourself	toi-même	نَفْس +كَ	وحدك	نفس	نفس	حدك	حدك	analyzer+fallback
PRON_019	you	tu	أَنْتِ	انت	#ن	ن	#ن	ن	analyzer
PRON_019	you	tu	أَنْتِ	انتنينا	#ن	ن	نتنن	نتنن	analyzer+fallback
PRON_019	you	tu	أَنْتِ	انتي	#ن	ن	#نن	نن	analyzer
PRON_019	you	tu	أَنْتِ	انتيا	#ن	ن	نت	نت	analyzer+fallback
PRON_019	you	tu	أَنْتِ	نتن	#ن	ن	ن#ت، نتن	نت، نتن	analyzer
PRON_019	you	tu	أَنْتِ	نتيه	#ن	ن	ت#ه	ته	analyzer
PRON_020	your	ta , ton	#+كِ	#+ج					analyzer
PRON_020	your	ta , ton	#+كِ	#+ك					analyzer
PRON_020	your	ta , ton	#+كِ	#+كي					analyzer
PRON_021	you	te	#+كِ	#+ج					analyzer
PRON_021	you	te	#+كِ	#+ك					analyzer
PRON_021	you	te	#+كِ	#+كي					analyzer
PRON_022	you	toi	#+كِ	#+ج					analyzer
PRON_022	you	toi	#+كِ	#+ك					analyzer
PRON_022	you	toi	#+كِ	#+كي					analyzer
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	الج	ل	ل	#لج، لجج	لج، لجج	analyzer+fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	الك	ل	ل	ل#ك	لك	analyzer+fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	الكي	ل	ل	ك##	ك	analyzer+fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	بو حالش	ل	ل	ب+حلش	ب+حلش	fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	تاعك	ل	ل	تعك	تعك	fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	تبعش	ل	ل	تبعش	تبعش	fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	تبعك	ل	ل	تبعك	تبعك	fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	حالش	ل	ل	حلش	حلش	fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	حقش	ل	ل	حقش	حقش	fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	حقك	ل	ل	حقك	حقك	fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	ديالك	ل	ل	دلك	دلك	fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	لالك	ل	ل	للك	للك	fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	لك	ل	ل	ل#ك، لكّ	لك، لكّ	analyzer+fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	لكي	ل	ل	لكّ	لكّ	analyzer+fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	لالكي	ل	ل	للك	للك	fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	مالش	ل	ل	ملش	ملش	fallback
PRON_023	yours	le tien , la tienne , les tiens , les tiennes	لَ +كِ	متاعك	ل	ل	متعك	متعك	fallback
PRON_024	yourself	toi-même	نَفْس +كِ	انتي	نفس	نفس	#نن	نن	analyzer
PRON_024	yourself	toi-même	نَفْس +كِ	انتي بيدك	نفس	نفس	#نن+بدك	نن+بدك	analyzer
PRON_024	yourself	toi-même	نَفْس +كِ	انتي ذاتك	نفس	نفس	#نن+ذتك	نن+ذتك	analyzer
PRON_024	yourself	toi-même	نَفْس +كِ	حالك	نفس	نفس	حلك	حلك	analyzer
PRON_024	yourself	toi-même	نَفْس +كِ	ذاتك	نفس	نفس	ذتك	ذتك	analyzer+fallback
PRON_024	yourself	toi-même	نَفْس +كِ	ذاتكي	نفس	نفس	ذتك	ذتك	analyzer+fallback
PRON_024	yourself	toi-même	نَفْس +كِ	راسك	نفس	نفس	رسك	رسك	analyzer+fallback
PRON_024	yourself	toi-même	نَفْس +كِ	روحش	نفس	نفس	رحش	رحش	analyzer+fallback
PRON_024	yourself	toi-même	نَفْس +كِ	روحك	نفس	نفس	رحك	رحك	analyzer+fallback
PRON_024	yourself	toi-même	نَفْس +كِ	نفسج	نفس	نفس	نفسج	نفسج	analyzer+fallback
PRON_024	yourself	toi-même	نَفْس +كِ	نفسش	نفس	نفس	نفسش	نفسش	analyzer+fallback
PRON_024	yourself	toi-même	نَفْس +كِ	نفسك	نفس	نفس	نفسك	نفسك	analyzer+fallback
PRON_024	yourself	toi-même	نَفْس +كِ	نفسكي	نفس	نفس	نفسك	نفسك	analyzer+fallback
PRON_024	yourself	toi-même	نَفْس +كِ	نيت	نفس	نفس	نت	نت	analyzer+fallback
PRON_024	yourself	toi-même	نَفْس +كِ	وحدش	نفس	نفس	حدش	حدش	analyzer+fallback
PRON_025	you	vous	أَنْتُما	انتم	#ن	ن	#ن	ن	analyzer
PRON_025	you	vous	أَنْتُما	انتم الاثنين	#ن	ن	#ن+ثن#، ٱثنن	ن+ثن+ٱثنن	analyzer
PRON_025	you	vous	أَنْتُما	انتم ثنيناتكم	#ن	ن	#ن+ثننتكم	ن+ثننتكم	analyzer
PRON_025	you	vous	أَنْتُما	انتن	#ن	ن	#ن	ن	analyzer
PRON_025	you	vous	أَنْتُما	انتو	#ن	ن	ن##	ن	analyzer
PRON_025	you	vous	أَنْتُما	انتو الاثنين	#ن	ن	ن##+ثن#، ٱثنن	ن+ثن+ٱثنن	analyzer
PRON_025	you	vous	أَنْتُما	انتوا	#ن	ن	نت	نت	analyzer+fallback
PRON_025	you	vous	أَنْتُما	انتوما	#ن	ن	نتم	نتم	analyzer+fallback
PRON_025	you	vous	أَنْتُما	ثنينكم	#ن	ن	ثننكم	ثننكم	analyzer+fallback
PRON_025	you	vous	أَنْتُما	نتن	#ن	ن	ن#ت، نتن	نت، نتن	analyzer
PRON_025	you	vous	أَنْتُما	نتومة	#ن	ن	نتم	نتم	analyzer+fallback
PRON_026	your	votre	#+كُما	#+جن					analyzer
PRON_026	your	votre	#+كُما	#+كم					analyzer
PRON_026	your	votre	#+كُما	#+كم الاثنين			ثن#، ٱثنن	ثن+ٱثنن	analyzer
PRON_026	your	votre	#+كُما	#+كن					analyzer
PRON_026	your	votre	#+كُما	#+كو					analyzer
PRON_027	you	vous	#+كُما	#+جن					analyzer
PRON_027	you	vous	#+كُما	#+كم					analyzer
PRON_027	you	vous	#+كُما	#+كم الاثنين			ثن#، ٱثنن	ثن+ٱثنن	analyzer
PRON_027	you	vous	#+كُما	#+كن					analyzer
PRON_027	you	vous	#+كُما	#+كو					analyzer
