ID,English,French,MSA,POS,CODA,Region,DCom,ASim,FSim,DFreq,DA_Frequency
400,turn,tourner,ٱِتَّجَه,VERB,دار,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya",4,0,0,6,"504,092"
400,turn,tourner,ٱِتَّجَه,VERB,دخل,Qatar+Saudi+Oman+Yemen,1,0,0,6,"980,731"
400,turn,tourner,ٱِتَّجَه,VERB,دور,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,0,0,6,"610,901"
400,turn,tourner,ٱِتَّجَه,VERB,راح,Qatar+Saudi+Oman+Yemen,1,0,0,6,"2,322,197"
400,turn,tourner,ٱِتَّجَه,VERB,رجع,Tunisia+Libya,1,0,0,5,"256,947"
400,turn,tourner,ٱِتَّجَه,VERB,فر,Qatar+Saudi+Oman+Yemen,1,0,0,5,"41,080"
400,turn,tourner,ٱِتَّجَه,VERB,لف,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,0,0,5,"66,349"
401,glass,verre,كُوب,NOUN,جلاص,Qatar+Saudi+Oman+Yemen,1,0,0,2,63
401,glass,verre,كُوب,NOUN,فنجان,Qatar+Saudi+Oman+Yemen,1,0,0,5,"49,824"
401,glass,verre,كُوب,NOUN,قزاز,Tunisia+Libya,1,0,0,4,"4,821"
401,glass,verre,كُوب,NOUN,قلاص,"Iraq, Qatar+Saudi+Oman+Yemen",2,0,0,3,"1,477"
401,glass,verre,كُوب,NOUN,قلص,Qatar+Saudi+Oman+Yemen,1,0,0,3,"1,484"
401,glass,verre,كُوب,NOUN,كاس,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",4,0,0,6,"1,091,354"
401,glass,verre,كُوب,NOUN,كاسة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,3,"1,093"
401,glass,verre,كُوب,NOUN,كباية,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",2,1,0,2,243
401,glass,verre,كُوب,NOUN,كوب,"Iraq, Qatar+Saudi+Oman+Yemen",2,1,0,5,"97,283"
401,glass,verre,كُوب,NOUN,كوباية,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,1,0,2,191
401,glass,verre,كُوب,NOUN,لامبة,Tunisia+Libya,1,0,0,1,22
401,glass,verre,كُوب,NOUN,مقة,Qatar+Saudi+Oman+Yemen,1,0,0,1,6
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,اذا,Egypt+Sudan,1,0,0,7,"12,204,791"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,اذن,"Iraq, Qatar+Saudi+Oman+Yemen",2,1,1,5,"251,647"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,امالا,"Morocco+Algeria, Tunisia+Libya",2,0,0,4,"7,015"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,امبعد,Morocco+Algeria,1,0,0,2,310
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,انزين,Qatar+Saudi+Oman+Yemen,1,0,0,5,"56,779"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,ايوه,Morocco+Algeria,1,0,0,5,"151,471"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,بعدا,Qatar+Saudi+Oman+Yemen,1,0,0,4,"30,354"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,بعدين,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,0,0,6,"328,061"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,تو,Tunisia+Libya,1,0,0,5,"128,183"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,خلاف,Qatar+Saudi+Oman+Yemen,1,0,0,5,"110,929"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,زين,Qatar+Saudi+Oman+Yemen,1,0,0,6,"626,926"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,صفي,Morocco+Algeria,1,0,0,4,"28,595"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,طب,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine",2,0,0,6,"478,206"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,طيب,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",2,0,0,6,"1,637,920"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,عب,Qatar+Saudi+Oman+Yemen,1,0,0,4,"17,675"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,عجل,Qatar+Saudi+Oman+Yemen,1,0,0,5,"188,562"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,ف+,Qatar+Saudi+Oman+Yemen,1,1,0,7,"7,426,737"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,كان,Qatar+Saudi+Oman+Yemen,1,0,0,7,"10,289,104"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,كان كده,Egypt+Sudan,1,0,0,7,"11,458,518"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,لعد,Iraq,1,0,0,4,"8,029"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,مالا,Tunisia+Libya,1,0,0,5,"253,038"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,نزين,Qatar+Saudi+Oman+Yemen,1,0,0,3,"2,899"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,ياخي,Tunisia+Libya,1,0,0,6,"374,560"
402,"then , so","alors , donc",إِذَنْ ، فَ+,CCONJ,يالله,Iraq,1,0,0,6,"1,503,225"
403,live,vivre,عاش,VERB,اقام,Qatar+Saudi+Oman+Yemen,1,0,0,5,"41,789"
403,live,vivre,عاش,VERB,حيا,Tunisia+Libya,1,0,0,5,"215,872"
403,live,vivre,عاش,VERB,سكن,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",4,0,0,5,"197,980"
403,live,vivre,عاش,VERB,عاش,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,6,"339,141"
403,live,vivre,عاش,VERB,عمر,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,6,"1,902,498"
404,mean,vouloir dire,عَنَى,VERB,بغى يقول,Morocco+Algeria,1,0,0,7,"3,460,035"
404,mean,vouloir dire,عَنَى,VERB,حب يقول,Morocco+Algeria,1,0,0,7,"6,167,121"
404,mean,vouloir dire,عَنَى,VERB,عنى,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",3,1,0,3,"1,454"
404,mean,vouloir dire,عَنَى,VERB,قصد,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,0,0,5,"78,871"
404,mean,vouloir dire,عَنَى,VERB,كان قصده,Qatar+Saudi+Oman+Yemen,1,0,0,7,"10,317,117"
404,mean,vouloir dire,عَنَى,VERB,كان يعني,Qatar+Saudi+Oman+Yemen,1,0,0,7,"13,265,103"
404,mean,vouloir dire,عَنَى,VERB,كان يقصد,Tunisia+Libya,1,0,0,7,"10,390,734"
404,mean,vouloir dire,عَنَى,VERB,نوى,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,3,721
405,show me,montres moi,أرِ +نِي,PRON,ارجيني,Syria+Lebanon+Jordan+Palestine,1,0,0,1,13
405,show me,montres moi,أرِ +نِي,PRON,اشوف,Qatar+Saudi+Oman+Yemen,1,0,0,6,"738,689"
405,show me,montres moi,أرِ +نِي,PRON,اظهر لي,Qatar+Saudi+Oman+Yemen,1,0,0,7,"11,447,845"
405,show me,montres moi,أرِ +نِي,PRON,اعرض لي,Egypt+Sudan,1,0,0,7,"11,475,620"
405,show me,montres moi,أرِ +نِي,PRON,اكشف لي,Qatar+Saudi+Oman+Yemen,1,0,0,7,"11,421,616"
405,show me,montres moi,أرِ +نِي,PRON,بين لي,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,7,"18,076,222"
405,show me,montres moi,أرِ +نِي,PRON,دلني,Qatar+Saudi+Oman+Yemen,1,0,0,5,"52,123"
405,show me,montres moi,أرِ +نِي,PRON,راوني,Qatar+Saudi+Oman+Yemen,1,0,0,3,905
405,show me,montres moi,أرِ +نِي,PRON,راويني,"Iraq, Qatar+Saudi+Oman+Yemen",2,0,0,2,94
405,show me,montres moi,أرِ +نِي,PRON,رويني,Qatar+Saudi+Oman+Yemen,1,0,0,2,114
405,show me,montres moi,أرِ +نِي,PRON,شوفني,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,4,"17,486"
405,show me,montres moi,أرِ +نِي,PRON,ظهر لي,Qatar+Saudi+Oman+Yemen,1,0,0,7,"11,782,450"
405,show me,montres moi,أرِ +نِي,PRON,فرجني,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,0,0,2,71
405,show me,montres moi,أرِ +نِي,PRON,فرجيني,Syria+Lebanon+Jordan+Palestine,1,0,0,3,356
405,show me,montres moi,أرِ +نِي,PRON,ورني,Qatar+Saudi+Oman+Yemen,1,0,0,4,"3,636"
405,show me,montres moi,أرِ +نِي,PRON,ورجيني,Syria+Lebanon+Jordan+Palestine,1,0,0,2,148
405,show me,montres moi,أرِ +نِي,PRON,وريني,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,0,0,4,"7,163"
406,work,"marcher , travailler",عَمِل,VERB,اتمهر,Qatar+Saudi+Oman+Yemen,1,0,0,0,2
406,work,"marcher , travailler",عَمِل,VERB,اشتغل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,0,0,5,"57,347"
406,work,"marcher , travailler",عَمِل,VERB,تعب,Qatar+Saudi+Oman+Yemen,1,0,0,6,"368,428"
406,work,"marcher , travailler",عَمِل,VERB,توظف,Syria+Lebanon+Jordan+Palestine,1,0,0,4,"11,134"
406,work,"marcher , travailler",عَمِل,VERB,خدم,"Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,0,0,5,"46,435"
406,work,"marcher , travailler",عَمِل,VERB,داوم,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,4,"25,510"
406,work,"marcher , travailler",عَمِل,VERB,طبق,Qatar+Saudi+Oman+Yemen,1,0,0,5,"128,590"
406,work,"marcher , travailler",عَمِل,VERB,عمل,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,1,0,6,"2,764,834"
406,work,"marcher , travailler",عَمِل,VERB,كد,Qatar+Saudi+Oman+Yemen,1,0,0,4,"13,742"
406,work,"marcher , travailler",عَمِل,VERB,مارس,Egypt+Sudan,1,0,0,5,"69,754"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,اتصل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,0,0,6,"395,172"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,تاصل,Morocco+Algeria,1,0,0,4,"8,496"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,تصل,Morocco+Algeria,1,0,0,6,"424,612"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,تلفن,Tunisia+Libya,1,0,0,3,451
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,تيليفونا,Morocco+Algeria,1,0,0,2,53
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,حكى تيليفون,Syria+Lebanon+Jordan+Palestine,1,0,0,3,"2,619"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,خابر,Iraq,1,0,0,5,"38,731"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,دق,Syria+Lebanon+Jordan+Palestine,1,0,0,5,"162,285"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,دور,Morocco+Algeria,1,0,0,6,"610,901"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,رن,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,0,0,4,"24,701"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,زعق,Qatar+Saudi+Oman+Yemen,1,0,0,3,"1,311"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,زهم,Qatar+Saudi+Oman+Yemen,1,0,0,3,"1,103"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,ضرب,Egypt+Sudan,1,0,0,5,"190,238"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,طلب,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",2,0,0,6,"540,262"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,عيط,Morocco+Algeria,1,0,0,4,"4,336"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,كلم,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",2,0,0,5,"72,357"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,نادى,Qatar+Saudi+Oman+Yemen,1,0,0,3,"1,964"
407,call,"appeler , rappeler",ٱِتَّصَل,VERB,نهم,Qatar+Saudi+Oman+Yemen,1,0,0,5,"51,364"
408,house,maison,مَنْزِل,NOUN,بيت,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",5,0,0,6,"1,028,660"
408,house,maison,مَنْزِل,NOUN,حوش,"Iraq, Tunisia+Libya",2,0,0,4,"14,706"
408,house,maison,مَنْزِل,NOUN,دار,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,0,0,6,"504,092"
408,house,maison,مَنْزِل,NOUN,سكن,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",4,0,0,5,"197,980"
408,house,maison,مَنْزِل,NOUN,مسكن,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,0,0,5,"53,032"
408,house,maison,مَنْزِل,NOUN,منزل,Qatar+Saudi+Oman+Yemen,1,1,0,5,"212,283"
409,"phone , telephone",téléphone,هاتِف,NOUN,تلفون,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,0,1,4,"29,986"
409,"phone , telephone",téléphone,هاتِف,NOUN,تيليفون,Morocco+Algeria,1,0,1,3,564
409,"phone , telephone",téléphone,هاتِف,NOUN,هاتف,"Syria+Lebanon+Jordan+Palestine, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",4,1,0,5,"76,788"
410,let,laisser,دَعّ,VERB,اترك,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,0,0,5,"236,228"
410,let,laisser,دَعّ,VERB,اتريك,Syria+Lebanon+Jordan+Palestine,1,0,0,2,136
410,let,laisser,دَعّ,VERB,اسماح,Syria+Lebanon+Jordan+Palestine,1,0,0,2,144
410,let,laisser,دَعّ,VERB,اسمح,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,0,0,5,"38,574"
410,let,laisser,دَعّ,VERB,خل,Qatar+Saudi+Oman+Yemen,1,0,0,6,"553,191"
410,let,laisser,دَعّ,VERB,خلى,Qatar+Saudi+Oman+Yemen,1,0,0,3,"2,871"
410,let,laisser,دَعّ,VERB,خلي,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,0,0,6,"375,382"
410,let,laisser,دَعّ,VERB,دخلي,Iraq,1,0,0,4,"6,074"
410,let,laisser,دَعّ,VERB,دعا,Qatar+Saudi+Oman+Yemen,1,1,0,5,"137,025"
410,let,laisser,دَعّ,VERB,دعي,Qatar+Saudi+Oman+Yemen,1,1,0,5,"59,152"
410,let,laisser,دَعّ,VERB,سيب,Egypt+Sudan,1,0,0,5,"31,757"
410,let,laisser,دَعّ,VERB,فلت,Qatar+Saudi+Oman+Yemen,1,0,0,4,"13,850"
410,let,laisser,دَعّ,VERB,هد,"Iraq, Qatar+Saudi+Oman+Yemen",2,0,0,5,"40,981"
411,bill,note,فاتُورَة,NOUN,حساب,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",3,0,0,6,"2,865,788"
411,bill,note,فاتُورَة,NOUN,فاتورة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,3,646
411,bill,note,فاتُورَة,NOUN,فاكتور,Morocco+Algeria,1,0,0,3,"2,766"
411,bill,note,فاتُورَة,NOUN,فكتورة,Morocco+Algeria,1,0,0,0,0
411,bill,note,فاتُورَة,NOUN,قائمة,Iraq,1,0,0,4,"3,642"
412,tonight,ce soir,ال+ لَيْلَة,NOUN,العشي,Qatar+Saudi+Oman+Yemen,1,0,0,3,"2,437"
412,tonight,ce soir,ال+ لَيْلَة,NOUN,العشية,Morocco+Algeria,1,0,0,3,456
412,tonight,ce soir,ال+ لَيْلَة,NOUN,الليلة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,0,0,4,"10,318"
412,tonight,ce soir,ال+ لَيْلَة,NOUN,الليلة بالليل,Egypt+Sudan,1,0,0,5,"172,486"
412,tonight,ce soir,ال+ لَيْلَة,NOUN,الليلة بالمسا,Egypt+Sudan,1,0,0,4,"10,906"
412,tonight,ce soir,ال+ لَيْلَة,NOUN,المسا,Syria+Lebanon+Jordan+Palestine,1,0,0,5,"50,672"
412,tonight,ce soir,ال+ لَيْلَة,NOUN,اليوم بالليل,Syria+Lebanon+Jordan+Palestine,1,0,0,7,"8,809,501"
412,tonight,ce soir,ال+ لَيْلَة,NOUN,اليوم فالليل,Qatar+Saudi+Oman+Yemen,1,0,0,7,"8,655,209"
412,tonight,ce soir,ال+ لَيْلَة,NOUN,بالليل,Qatar+Saudi+Oman+Yemen,1,0,0,5,"162,168"
412,tonight,ce soir,ال+ لَيْلَة,NOUN,فالليل,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",2,0,0,4,"7,876"
412,tonight,ce soir,ال+ لَيْلَة,NOUN,فليل,Morocco+Algeria,1,0,0,3,"2,519"
412,tonight,ce soir,ال+ لَيْلَة,NOUN,مسويات,Syria+Lebanon+Jordan+Palestine,1,0,0,3,572
413,year,"an , année",عام ، سَنَة,NOUN,حول,Qatar+Saudi+Oman+Yemen,1,0,0,6,"1,814,141"
413,year,"an , année",عام ، سَنَة,NOUN,سنة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,5,"42,861"
413,year,"an , année",عام ، سَنَة,NOUN,عام,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,1,0,6,"3,061,299"
414,discount,remise,خَصْم,NOUN,اوكازيون,Qatar+Saudi+Oman+Yemen,1,0,0,2,184
414,discount,remise,خَصْم,NOUN,ارونجمون,Morocco+Algeria,1,0,0,0,0
414,discount,remise,خَصْم,NOUN,بروموسيون,Morocco+Algeria,1,0,0,0,2
414,discount,remise,خَصْم,NOUN,تخفيض,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,0,0,5,"78,075"
414,discount,remise,خَصْم,NOUN,تخفيضات,Egypt+Sudan,1,0,0,5,"170,924"
414,discount,remise,خَصْم,NOUN,تنزيل,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,4,"15,177"
414,discount,remise,خَصْم,NOUN,تنزيلات,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,0,0,3,"2,206"
414,discount,remise,خَصْم,NOUN,حسم,Syria+Lebanon+Jordan+Palestine,1,0,0,5,"53,312"
414,discount,remise,خَصْم,NOUN,خصم,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,1,0,5,"233,633"
414,discount,remise,خَصْم,NOUN,دسكاونت,Qatar+Saudi+Oman+Yemen,1,0,1,2,141
414,discount,remise,خَصْم,NOUN,رميز,"Morocco+Algeria, Tunisia+Libya",2,0,1,1,6
415,kind,genre,نَوْع,NOUN,جنس,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",4,0,0,5,"126,790"
415,kind,genre,نَوْع,NOUN,زنس,Tunisia+Libya,1,0,0,0,2
415,kind,genre,نَوْع,NOUN,شكل,Qatar+Saudi+Oman+Yemen,1,0,0,6,"462,991"
415,kind,genre,نَوْع,NOUN,صنف,"Syria+Lebanon+Jordan+Palestine, Iraq, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",4,0,0,4,"23,227"
415,kind,genre,نَوْع,NOUN,صيغة,Qatar+Saudi+Oman+Yemen,1,0,0,3,756
415,kind,genre,نَوْع,NOUN,طراز,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,0,0,4,"24,530"
415,kind,genre,نَوْع,NOUN,قالب,Qatar+Saudi+Oman+Yemen,1,0,0,4,"17,765"
415,kind,genre,نَوْع,NOUN,مودل,Morocco+Algeria,1,0,0,4,"3,805"
415,kind,genre,نَوْع,NOUN,موديل,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,0,0,5,"43,349"
415,kind,genre,نَوْع,NOUN,نمط,Egypt+Sudan,1,0,0,4,"21,634"
415,kind,genre,نَوْع,NOUN,نمونة,Qatar+Saudi+Oman+Yemen,1,0,0,1,25
415,kind,genre,نَوْع,NOUN,نوع,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,6,"329,400"
415,kind,genre,نَوْع,NOUN,نوعية,Tunisia+Libya,1,1,0,3,"1,028"
416,say,dire,قال,VERB,اتكلم,Qatar+Saudi+Oman+Yemen,1,0,0,5,"200,342"
416,say,dire,قال,VERB,تكلم,Qatar+Saudi+Oman+Yemen,1,0,0,5,"243,474"
416,say,dire,قال,VERB,حكى,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",2,0,0,3,"2,055"
416,say,dire,قال,VERB,حكي,Syria+Lebanon+Jordan+Palestine,1,0,0,5,"254,117"
416,say,dire,قال,VERB,خبر,Qatar+Saudi+Oman+Yemen,1,0,0,6,"629,446"
416,say,dire,قال,VERB,قال,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,7,"9,698,733"
416,say,dire,قال,VERB,نطق,Syria+Lebanon+Jordan+Palestine,1,0,0,5,"122,796"
416,say,dire,قال,VERB,هرج,Qatar+Saudi+Oman+Yemen,1,0,0,5,"55,634"
417,package,paquet,طَرْد,NOUN,باكي,Morocco+Algeria,1,0,0,4,"6,031"
417,package,paquet,طَرْد,NOUN,باكية,Morocco+Algeria,1,0,0,3,379
417,package,paquet,طَرْد,NOUN,بريد,Qatar+Saudi+Oman+Yemen,1,0,0,4,"19,099"
417,package,paquet,طَرْد,NOUN,حاجة,Qatar+Saudi+Oman+Yemen,1,0,0,4,"27,806"
417,package,paquet,طَرْد,NOUN,حزمة,Syria+Lebanon+Jordan+Palestine,1,0,0,2,296
417,package,paquet,طَرْد,NOUN,رزمة,Syria+Lebanon+Jordan+Palestine,1,0,0,2,70
417,package,paquet,طَرْد,NOUN,شحنة,Qatar+Saudi+Oman+Yemen,1,0,0,2,212
417,package,paquet,طَرْد,NOUN,طرد,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,1,0,6,"365,193"
417,package,paquet,طَرْد,NOUN,كولي,Tunisia+Libya,1,0,0,4,"3,650"
418,write,écrire,كَتَب,VERB,الف,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,7,"5,774,374"
418,write,écrire,كَتَب,VERB,دون,Qatar+Saudi+Oman+Yemen,1,0,0,6,"2,673,561"
418,write,écrire,كَتَب,VERB,سجل,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,6,"1,086,770"
418,write,écrire,كَتَب,VERB,كتب,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,6,"695,981"
419,come,venir,أَتَى ، حَضَر ، جاء,VERB,اجا,"Syria+Lebanon+Jordan+Palestine, Iraq",2,1,0,4,"12,323"
419,come,venir,أَتَى ، حَضَر ، جاء,VERB,اقبل,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,5,"210,970"
419,come,venir,أَتَى ، حَضَر ، جاء,VERB,تفضل,Qatar+Saudi+Oman+Yemen,1,0,0,5,"179,484"
419,come,venir,أَتَى ، حَضَر ، جاء,VERB,جا,"Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",4,1,0,5,"126,803"
419,come,venir,أَتَى ، حَضَر ، جاء,VERB,جاء,Tunisia+Libya,1,1,0,6,"554,523"
419,come,venir,أَتَى ، حَضَر ، جاء,VERB,جه,Egypt+Sudan,1,0,0,5,"35,507"
419,come,venir,أَتَى ، حَضَر ، جاء,VERB,حضر,Tunisia+Libya,1,1,0,5,"181,330"
419,come,venir,أَتَى ، حَضَر ، جاء,VERB,شرف,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,6,"430,217"
419,come,venir,أَتَى ، حَضَر ، جاء,VERB,طل,Syria+Lebanon+Jordan+Palestine,1,0,0,4,"30,670"
419,come,venir,أَتَى ، حَضَر ، جاء,VERB,مرق,Syria+Lebanon+Jordan+Palestine,1,0,0,4,"4,758"
419,come,venir,أَتَى ، حَضَر ، جاء,VERB,وصل,"Qatar+Saudi+Oman+Yemen, Egypt+Sudan",2,0,0,6,"651,566"
420,think,croire,ٱِعْتَقَد,VERB,اتصور,"Iraq, Qatar+Saudi+Oman+Yemen",2,0,0,4,"20,482"
420,think,croire,ٱِعْتَقَد,VERB,اعتقد,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,0,0,5,"295,836"
420,think,croire,ٱِعْتَقَد,VERB,افتكر,Egypt+Sudan,1,0,0,5,"45,828"
420,think,croire,ٱِعْتَقَد,VERB,تصور,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",3,0,0,5,"92,229"
