English,French,MSA,POS,Dialect,DCom_Regions,CODA,CODA,RCom_Regions,MSA_Frequency,DA_Frequency,MSAFreq,DCom,RCom,DFreq,ASim,FSim
twenty-two,vingt-deux,إٍثْنَان وَ+ عِشْرُون,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",اثنين وعشرين,ٱثنن+عشرن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,379596,0,6,6,6,1,0
twenty-two,vingt-deux,إٍثْنَان وَ+ عِشْرُون,NUM,"MUS, SFA, TUN","Qatar+Saudi+Oman+Yemen , Tunisia+Libya",اثنينة وعشرين,ثنن+عشرن,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",0,38024,0,2,2,5,1,0
twenty-three,vingt-trois,ثَلاثَة وَ+ عِشْرُون,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",ثلاثة وعشرين,ثلث+عشرن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,48375,0,6,6,5,1,0
twenty-four,vingt-quatre,أَرْبَعَة وَ+ عِشْرُون,NUM,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, JED, JER, KHA, MOS, MUS, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",اربعة وعشرين,ربع+عشرن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,39761,0,5,6,5,1,0
twenty-four,vingt-quatre,أَرْبَعَة وَ+ عِشْرُون,NUM,"ALG, FES, RAB",Morocco+Algeria,ربعة وعشرين,ربع+عشرن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,38353,0,1,6,5,1,0
twenty-five,vingt-cinq,خَمْسَة وَ+ عِشْرُون,NUM,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Morocco+Algeria",خمس وعشرين,خمس+عشرن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,475220,0,6,6,6,1,0
twenty-five,vingt-cinq,خَمْسَة وَ+ عِشْرُون,NUM,"ALE, ALG, ALX, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",خمسة وعشرين,خمس+عشرن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,47085,0,6,6,5,1,0
twenty-six,vingt-six,سِتَّة وَ+ عِشْرُون,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",ستة وعشرين,ستت+عشرن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,42717,0,6,6,5,1,0
twenty-seven,vingt-sept,سَبْعَة وَ+ عِشْرُون,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",سبعة وعشرين,سبع+عشرن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,42880,0,6,6,5,1,0
twenty-eight,vingt-huit,ثَمانِيَة وَ+ عِشْرُون,NUM,"ALE, AMM, BEI, DAM, JER, SAL","Syria, Lebanon, Jordan, Palestine",ثمانة وعشرين,ثمن+عشرن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,38049,0,1,6,5,1,0
twenty-eight,vingt-huit,ثَمانِيَة وَ+ عِشْرُون,NUM,"ALG, ALX, AMM, ASW, BAG, BAS, BEN, CAI, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Morocco+Algeria, Egypt+Sudan, Syria, Lebanon, Jordan, Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",ثمانية وعشرين,ثمن+عشرن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,40963,0,6,6,5,1,0
twenty-nine,vingt-neuf,تِسْعَة وَ+ عِشْرُون,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, JED, JER, KHA, MOS, MUS, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",تسعة وعشرين,تسع+عشرن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,41345,0,6,6,5,1,0
twenty-nine,vingt-neuf,تِسْعَة وَ+ عِشْرُون,NUM,"FES, RAB",Morocco+Algeria,تسعود وعشرين,تسعد+عشرن,Morocco+Algeria,0,38358,0,1,1,5,0,0
thirty,trente,ثَلاثُون,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",ثلاثين,ثلث,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",37430,45008,5,6,6,5,1,0
forty,quarante,أَرْبَعُون,NUM,"ALE, AMM, BAG, BAS, BEI, BEN, DAM, DOH, JED, JER, KHA, MOS, MUS, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Egypt+Sudan",اربعين,ربع,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",22114,75492,4,5,6,5,1,0
forty,quarante,أَرْبَعُون,NUM,"ALX, ASW, CAI",Egypt+Sudan,الاربعين,ربع,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",22114,129528,4,1,6,5,0,0
forty,quarante,أَرْبَعُون,NUM,"ALG, FES, RAB",Morocco+Algeria,ربعين,ربع,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",22114,1214,4,1,6,3,1,0
fifty,cinquante,خَمْسُون,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",خمسين,خمس,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",30490,42610,4,6,6,5,1,0
sixty,soixante,سِتُّون,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",ستين,ستت,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",37630,51756,5,6,6,5,1,0
seventy,soixante-dix,سَبْعُون,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",سبعين,سبع,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",24494,95534,4,6,6,5,1,0
eighty,quatre-vingts,ثَمانُون,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",ثمانين,ثمن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",8094,18159,4,6,6,4,1,0
ninety,quatre-vingt-dix,تِسْعُون,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",تسعين,تسع,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",7229,17582,4,6,6,4,1,0
one hundred,cent,مِئَة,NUM,MUS,Qatar+Saudi+Oman+Yemen ,مئة,م,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",266988,4406,5,1,6,4,1,0
one hundred,cent,مِئَة,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",مية,م,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",266988,6661,5,6,6,4,1,0
one thousand,mille,أَلْف,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",الف,لف,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",2542239,5774374,6,6,6,7,1,0
ten thousand,dix-mille,عَشَرَة آلاف,NUM,"ALE, BAG, BAS, DAM, DOH, JED, KHA, MOS, MUS, RIY","Syria, Lebanon, Jordan, Palestine, Iraq, Qatar+Saudi+Oman+Yemen , Egypt+Sudan",عشر آلاف,عشر+لف,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,519735,0,4,6,6,1,0
ten thousand,dix-mille,عَشَرَة آلاف,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, FES, JER, MOS, RAB, SAL, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya",عشر الاف,عشر+لف,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,974446,0,5,6,6,1,0
ten thousand,dix-mille,عَشَرَة آلاف,NUM,"KHA, SAN","Egypt+Sudan, Qatar+Saudi+Oman+Yemen ",عشرة الف,عشر+لف,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,5781869,0,2,6,7,1,0
one hundred thousand,cent-mille,مِئَة أَلْف,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",مية الف,م+لف,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,5781035,0,6,6,7,1,0
one million,million,مِلْيُون,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",مليون,ملن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",3670749,1735319,7,6,6,6,1,1
one billion,milliard,بِلْيُون,NUM,"ALE, ALX, AMM, ASW, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Morocco+Algeria",بليون,بلن,"Egypt+Sudan, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",140798,10196,5,5,5,4,1,0
one billion,milliard,بِلْيُون,NUM,"ALG, AMM, BAG, BAS, BEN, JER, KHA, MOS, SAL, SAN, TRI","Morocco+Algeria, Syria, Lebanon, Jordan, Palestine, Iraq, Tunisia+Libya, Egypt+Sudan, Qatar+Saudi+Oman+Yemen ",مليار,ملر,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",140798,399966,5,6,6,6,0,1
zeroth,zéro,ال+ صِفْر,NUM,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, CAI, DAM, DOH, JED, JER, KHA, MOS, MUS, RIY, SAL, SAN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen ",الصفر,صفر,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,112254,0,4,6,5,0,0
zeroth,zéro,ال+ صِفْر,NUM,"ALG, FES, RAB",Morocco+Algeria,زيرو,زر,Morocco+Algeria,0,7180,0,1,6,4,0,1
zeroth,zéro,ال+ صِفْر,NUM,"ALG, BEN, SFA, TRI, TUN","Morocco+Algeria, Tunisia+Libya",صفر,صفر,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,165605,0,2,6,5,0,0
first,premier,ال+ أَوَّل,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",الاول,ل,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,2309467,0,6,6,6,0,0
first,premier,ال+ أَوَّل,NUM,DAM,"Syria, Lebanon, Jordan, Palestine",الاولاني,لن,"Jordan, Lebanon, Palestine, Syria",0,5829,0,1,6,4,0,0
second,deuxième,ال+ ثانِي,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",الثاني,ثن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,1192043,0,6,6,6,0,0
second,deuxième,ال+ ثانِي,NUM,ALG,Morocco+Algeria,دوزيام,دزم,Morocco+Algeria,0,51,0,1,1,2,0,1
third,troisième,ال+ ثالِث,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",الثالث,ثلث,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,364440,0,6,6,6,0,0
third,troisième,ال+ ثالِث,NUM,ALG,Morocco+Algeria,تروازيام,ترزم,Morocco+Algeria,0,2,0,1,1,0,0,1
fourth,quatrième,ال+ رابِع,NUM,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Morocco+Algeria",الرابع,ربع,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,206827,0,6,6,5,0,0
fourth,quatrième,ال+ رابِع,NUM,ALG,Morocco+Algeria,رابع,ربع,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,53043,0,1,6,5,0,0
fourth,quatrième,ال+ رابِع,NUM,ALG,Morocco+Algeria,كتريام,كترم,Morocco+Algeria,0,0,0,1,1,0,0,0
fifth,cinquième,ال+ خامِس,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",الخامس,خمس,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,154752,0,6,6,5,0,0
fifth,cinquième,ال+ خامِس,NUM,ALG,Morocco+Algeria,سانكيام,سنكم,Morocco+Algeria,0,5,0,1,1,1,0,1
sixth,sixième,ال+ سادِس,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",السادس,سدس,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,126373,0,6,6,5,0,0
sixth,sixième,ال+ سادِس,NUM,ALG,Morocco+Algeria,سيزيام,سزم,Morocco+Algeria,0,10,0,1,1,1,0,1
seventh,septième,ال+ سابِع,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",السابع,سبع,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,265948,0,6,6,5,0,0
seventh,septième,ال+ سابِع,NUM,ALG,Morocco+Algeria,ساتيام,ستم,Morocco+Algeria,0,0,0,1,1,0,0,1
eighth,huitième,ال+ ثامِن,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",الثامن,ثمن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,95917,0,6,6,5,0,0
eighth,huitième,ال+ ثامِن,NUM,ALG,Morocco+Algeria,ويتيام,تم,Morocco+Algeria,0,0,0,1,1,0,0,0
ninth,neuvième,ال+ تاسِع,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",التاسع,تسع,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,49740,0,6,6,5,0,0
ninth,neuvième,ال+ تاسِع,NUM,ALG,Morocco+Algeria,نوفيام,نفم,Morocco+Algeria,0,0,0,1,1,0,0,1
tenth,dixième,ال+ عاشِر,NUM,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",العاشر,عشر,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,70288,0,6,6,5,0,0
eleventh,onzième,ال+ حادِي عَشَر,NUM,"SFA, TUN",Tunisia+Libya,احدعش,حدعش,"Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,268,0,1,4,2,0,0
eleventh,onzième,ال+ حادِي عَشَر,NUM,"AMM, JED, JER, RIY, SAL","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",الاحدعش,حدعش,"Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,17,0,2,4,1,0,0
eleventh,onzième,ال+ حادِي عَشَر,NUM,"ALE, AMM, DAM, JER, SAL","Syria, Lebanon, Jordan, Palestine",الادعش,دعش,"Jordan, Lebanon, Palestine, Syria",0,6,0,1,1,1,0,0
eleventh,onzième,ال+ حادِي عَشَر,NUM,"BAG, BAS, DOH, MOS","Iraq, Qatar+Saudi+Oman+Yemen ",الاهدعش,هدعش,"Iraq, Qatar+Saudi+Oman+Yemen",0,0,0,2,2,0,0,0
eleventh,onzième,ال+ حادِي عَشَر,NUM,"BEN, TRI",Tunisia+Libya,الحادعش,حدعش,"Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,0,0,1,4,0,0,0
eleventh,onzième,ال+ حادِي عَشَر,NUM,"ALG, MUS","Morocco+Algeria, Qatar+Saudi+Oman+Yemen ",الحادي عشر,لحد+عشر,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",0,536036,0,2,2,6,0,0
eleventh,onzième,ال+ حادِي عَشَر,NUM,SAN,Qatar+Saudi+Oman+Yemen ,الحداعش,حدعش,"Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,2,0,1,4,0,0,0
eleventh,onzième,ال+ حادِي عَشَر,NUM,"BEI, BEN, DOH, FES, RAB, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Morocco+Algeria",الحدعش,حدعش,"Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",0,28,0,4,4,1,0,0
eleventh,onzième,ال+ حادِي عَشَر,NUM,"ALX, ASW, CAI",Egypt+Sudan,الحدعشر,حدعشر,Egypt+Sudan,0,14,0,1,3,1,0,0
eleventh,onzième,ال+ حادِي عَشَر,NUM,SAN,Qatar+Saudi+Oman+Yemen ,الهداعش,هدعش,"Iraq, Qatar+Saudi+Oman+Yemen",0,0,0,1,2,0,0,0
